FIPS,District,Region,Value,Class,Measure,Week
NULL,NULL,Northern,70,3/18/2020,Epi_Curve,NULL
NULL,NULL,Northern,70,3/24/2020,Epi_Curve,NULL
NULL,NULL,Northern,83,NH Black,Race,NULL
NULL,NULL,Northern,108,Other,Race,NULL
NULL,NULL,Northern,158,60-69,Age Group,NULL
NULL,NULL,Northern,164,20-29,Age Group,NULL
NULL,NULL,Northern,210,30-39,Age Group,NULL
NULL,NULL,Northern,250,50-59,Age Group,NULL
NULL,NULL,Northern,584,Female,Sex,NULL
NULL,NULL,Northern,590,Male,Sex,NULL
NULL,NULL,Northern,624,Not Reported,Race,NULL
NULL,NULL,Northwest,0,1/1/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,1/2/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,1/3/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,1/4/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,1/6/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,1/9/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,1/11/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,1/12/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,1/15/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,1/16/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,1/18/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,1/20/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,1/22/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,1/25/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,1/28/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,1/30/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,2/1/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,2/2/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,2/3/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,2/4/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,2/9/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,2/11/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,2/12/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,2/13/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,2/14/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,2/19/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,2/21/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,2/22/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,2/24/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,2/25/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,2/27/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,3/5/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,3/7/2020,Epi_Curve,NULL
NULL,NULL,Northwest,0,Minimum,Onset_PH,NULL
NULL,NULL,Northwest,0,Not Reported,Age Group,NULL
NULL,NULL,Northwest,1,3/2/2020,Epi_Curve,NULL
NULL,NULL,Northwest,1,3/4/2020,Epi_Curve,NULL
NULL,NULL,Northwest,2,3/3/2020,Epi_Curve,NULL
NULL,NULL,Northwest,2,3/8/2020,Epi_Curve,NULL
NULL,NULL,Northwest,2,3/10/2020,Epi_Curve,NULL
NULL,NULL,Northwest,5,3/13/2020,Epi_Curve,NULL
NULL,NULL,Northwest,5,Not Reported,Sex,NULL
NULL,NULL,Northwest,6,3/12/2020,Epi_Curve,NULL
NULL,NULL,Northwest,9,3/14/2020,Epi_Curve,NULL
NULL,NULL,Northwest,10,3/20/2020,Epi_Curve,NULL
NULL,NULL,Northwest,10,3/22/2020,Epi_Curve,NULL
NULL,NULL,Northwest,10,4/2/2020,Epi_Curve,NULL
NULL,NULL,Northwest,10,Other,Race,NULL
NULL,NULL,Northwest,12,3/17/2020,Epi_Curve,NULL
NULL,NULL,Northwest,17,3/15/2020,Epi_Curve,NULL
NULL,NULL,Northwest,17,3/25/2020,Epi_Curve,NULL
NULL,NULL,Northwest,18,3/23/2020,Epi_Curve,NULL
NULL,NULL,Northwest,20,80+,Age Group,NULL
NULL,NULL,Northwest,22,3/30/2020,Epi_Curve,NULL
NULL,NULL,Northwest,44,NULL,Hospitalizations,NULL
NULL,NULL,Northwest,47,40-49,Age Group,NULL
NULL,NULL,Northwest,50,30-39,Age Group,NULL
NULL,NULL,Northwest,53,Median,Age Group,NULL
NULL,NULL,Northwest,62,60-69,Age Group,NULL
NULL,NULL,Northwest,72,50-59,Age Group,NULL
NULL,NULL,Northwest,102,Maximum,Age Group,NULL
NULL,NULL,Northwest,151,Male,Sex,NULL
NULL,NULL,Northwest,176,Female,Sex,NULL
NULL,NULL,Southwest,0,1/1/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,1/2/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,1/4/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,1/9/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,1/10/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,1/14/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,1/16/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,1/19/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,1/20/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,1/23/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,1/26/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,1/28/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,1/29/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,1/30/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,1/31/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,2/2/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,2/7/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,2/8/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,2/9/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,2/10/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,2/13/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,2/14/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,2/15/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,2/16/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,2/20/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,2/21/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,2/23/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,2/24/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,2/26/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,2/29/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,3/3/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,3/5/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,3/8/2020,Epi_Curve,NULL
NULL,NULL,Southwest,0,Not Reported,Age Group,NULL
NULL,NULL,Southwest,0,Not Reported,Sex,NULL
NULL,NULL,Southwest,1,10-19,Age Group,NULL
NULL,NULL,Southwest,2,3/12/2020,Epi_Curve,NULL
NULL,NULL,Southwest,2,Hispanic or Latino,Race,NULL
NULL,NULL,Southwest,2,Other,Race,NULL
NULL,NULL,Southwest,3,3/10/2020,Epi_Curve,NULL
NULL,NULL,Southwest,3,3/15/2020,Epi_Curve,NULL
NULL,NULL,Southwest,3,3/17/2020,Epi_Curve,NULL
NULL,NULL,Southwest,4,3/14/2020,Epi_Curve,NULL
NULL,NULL,Southwest,4,3/27/2020,Epi_Curve,NULL
NULL,NULL,Southwest,5,3/26/2020,Epi_Curve,NULL
NULL,NULL,Southwest,5,3/28/2020,Epi_Curve,NULL
NULL,NULL,Southwest,5,3/30/2020,Epi_Curve,NULL
NULL,NULL,Southwest,5,NH Black,Race,NULL
NULL,NULL,Southwest,6,3/18/2020,Epi_Curve,NULL
NULL,NULL,Southwest,7,3/16/2020,Epi_Curve,NULL
NULL,NULL,Southwest,9,3/19/2020,Epi_Curve,NULL
NULL,NULL,Southwest,9,3/21/2020,Epi_Curve,NULL
NULL,NULL,Southwest,9,Median,Onset_PH,NULL
NULL,NULL,Southwest,9.671232,Mean,Onset_PH,NULL
NULL,NULL,Southwest,12,30-39,Age Group,NULL
NULL,NULL,Southwest,15,40-49,Age Group,NULL
NULL,NULL,Southwest,18,70-79,Age Group,NULL
NULL,NULL,Southwest,19,Minimum,Age Group,NULL
NULL,NULL,Southwest,24,50-59,Age Group,NULL
NULL,NULL,Southwest,27,NULL,Hospitalizations,NULL
NULL,NULL,Southwest,30,60-69,Age Group,NULL
NULL,NULL,Southwest,55,Female,Sex,NULL
NULL,NULL,Southwest,55,Mean,Age Group,NULL
NULL,NULL,Southwest,60,NH White,Race,NULL
NULL,NULL,Southwest,65,Male,Sex,NULL
NULL,NULL,Southwest,90,Maximum,Age Group,NULL
NULL,Alexandria,Northern,0,Acute Care,OBFacility,1/4/2020
NULL,Alexandria,Northern,0,Acute Care,OBFacility,1/11/2020
NULL,Alexandria,Northern,0,Acute Care,OBFacility,1/25/2020
NULL,Alexandria,Northern,0,Acute Care,OBFacility,2/1/2020
NULL,Alexandria,Northern,0,Acute Care,OBFacility,2/15/2020
NULL,Alexandria,Northern,0,Acute Care,OBFacility,3/7/2020
NULL,Alexandria,Northern,0,Acute Care,OBFacility,3/28/2020
NULL,Alexandria,Northern,0,Business/Workplace,OBFacility,1/4/2020
NULL,Alexandria,Northern,0,Business/Workplace,OBFacility,1/11/2020
NULL,Alexandria,Northern,0,Business/Workplace,OBFacility,1/25/2020
NULL,Alexandria,Northern,0,Business/Workplace,OBFacility,2/1/2020
NULL,Alexandria,Northern,0,Business/Workplace,OBFacility,2/15/2020
NULL,Alexandria,Northern,0,Business/Workplace,OBFacility,3/7/2020
NULL,Alexandria,Northern,0,Business/Workplace,OBFacility,3/28/2020
NULL,Alexandria,Northern,0,College / University,OBFacility,1/4/2020
NULL,Alexandria,Northern,0,College / University,OBFacility,1/11/2020
NULL,Alexandria,Northern,0,College / University,OBFacility,1/25/2020
NULL,Alexandria,Northern,0,College / University,OBFacility,2/1/2020
NULL,Alexandria,Northern,0,College / University,OBFacility,2/15/2020
NULL,Alexandria,Northern,0,College / University,OBFacility,3/7/2020
NULL,Alexandria,Northern,0,College / University,OBFacility,3/28/2020
NULL,Alexandria,Northern,0,Correctional,OBFacility,1/4/2020
NULL,Alexandria,Northern,0,Correctional,OBFacility,1/18/2020
NULL,Alexandria,Northern,0,Correctional,OBFacility,2/8/2020
NULL,Alexandria,Northern,0,Correctional,OBFacility,2/29/2020
NULL,Alexandria,Northern,0,Correctional,OBFacility,3/14/2020
NULL,Alexandria,Northern,0,Correctional,OBFacility,3/21/2020
NULL,Alexandria,Northern,0,Correctional,OBFacility,4/4/2020
NULL,Alexandria,Northern,0,LTCF,OBFacility,1/4/2020
NULL,Alexandria,Northern,0,LTCF,OBFacility,1/18/2020
NULL,Alexandria,Northern,0,LTCF,OBFacility,1/25/2020
NULL,Alexandria,Northern,0,LTCF,OBFacility,2/8/2020
NULL,Alexandria,Northern,0,LTCF,OBFacility,2/29/2020
NULL,Alexandria,Northern,0,LTCF,OBFacility,3/21/2020
NULL,Alexandria,Northern,0,LTCF,OBFacility,4/4/2020
NULL,Alexandria,Northern,0,Not Reported,OBFacility,1/4/2020
NULL,Alexandria,Northern,0,Not Reported,OBFacility,1/11/2020
NULL,Alexandria,Northern,0,Not Reported,OBFacility,1/25/2020
NULL,Alexandria,Northern,0,Not Reported,OBFacility,2/15/2020
NULL,Alexandria,Northern,0,Not Reported,OBFacility,3/7/2020
NULL,Alexandria,Northern,0,Not Reported,OBFacility,3/21/2020
NULL,Alexandria,Northern,0,Not Reported,OBFacility,3/28/2020
NULL,Alexandria,Northern,0,Other,OBFacility,1/11/2020
NULL,Alexandria,Northern,0,Other,OBFacility,1/18/2020
NULL,Alexandria,Northern,0,Other,OBFacility,2/1/2020
NULL,Alexandria,Northern,0,Other,OBFacility,2/22/2020
NULL,Alexandria,Northern,0,Other,OBFacility,3/14/2020
NULL,Alexandria,Northern,0,Other,OBFacility,3/28/2020
NULL,Alexandria,Northern,0,Other,OBFacility,4/4/2020
NULL,Alexandria,Northern,0,Outpatient,OBFacility,1/11/2020
NULL,Alexandria,Northern,0,Outpatient,OBFacility,1/18/2020
NULL,Alexandria,Northern,0,Outpatient,OBFacility,2/1/2020
NULL,Alexandria,Northern,0,Outpatient,OBFacility,2/22/2020
NULL,Alexandria,Northern,0,Outpatient,OBFacility,3/14/2020
NULL,Alexandria,Northern,0,Outpatient,OBFacility,3/28/2020
NULL,Alexandria,Northern,0,Outpatient,OBFacility,4/4/2020
NULL,Alleghany,Southwest,0,Acute Care,OBFacility,1/11/2020
NULL,Alleghany,Southwest,0,Acute Care,OBFacility,1/25/2020
NULL,Alleghany,Southwest,0,Acute Care,OBFacility,2/1/2020
NULL,Alleghany,Southwest,0,Acute Care,OBFacility,2/15/2020
NULL,Alleghany,Southwest,0,Acute Care,OBFacility,2/22/2020
NULL,Alleghany,Southwest,0,Acute Care,OBFacility,3/7/2020
NULL,Alleghany,Southwest,0,Acute Care,OBFacility,3/28/2020
NULL,Alleghany,Southwest,0,Business/Workplace,OBFacility,1/11/2020
NULL,Alleghany,Southwest,0,Business/Workplace,OBFacility,2/1/2020
NULL,Alleghany,Southwest,0,Business/Workplace,OBFacility,2/15/2020
NULL,Alleghany,Southwest,0,Business/Workplace,OBFacility,2/22/2020
NULL,Alleghany,Southwest,0,Business/Workplace,OBFacility,3/7/2020
NULL,Alleghany,Southwest,0,Business/Workplace,OBFacility,3/14/2020
NULL,Alleghany,Southwest,0,Business/Workplace,OBFacility,3/28/2020
NULL,Alleghany,Southwest,0,College / University,OBFacility,1/11/2020
NULL,Alleghany,Southwest,0,College / University,OBFacility,2/1/2020
NULL,Alleghany,Southwest,0,College / University,OBFacility,2/15/2020
NULL,Alleghany,Southwest,0,College / University,OBFacility,2/22/2020
NULL,Alleghany,Southwest,0,College / University,OBFacility,3/7/2020
NULL,Alleghany,Southwest,0,College / University,OBFacility,3/14/2020
NULL,Alleghany,Southwest,0,College / University,OBFacility,3/28/2020
NULL,Alleghany,Southwest,0,Correctional,OBFacility,1/4/2020
NULL,Alleghany,Southwest,0,Correctional,OBFacility,1/18/2020
NULL,Alleghany,Southwest,0,Correctional,OBFacility,1/25/2020
NULL,Alleghany,Southwest,0,Correctional,OBFacility,2/8/2020
NULL,Alleghany,Southwest,0,Correctional,OBFacility,2/29/2020
NULL,Alleghany,Southwest,0,Correctional,OBFacility,3/21/2020
NULL,Alleghany,Southwest,0,Correctional,OBFacility,4/4/2020
NULL,Alleghany,Southwest,0,LTCF,OBFacility,1/4/2020
NULL,Alleghany,Southwest,0,LTCF,OBFacility,1/25/2020
NULL,Alleghany,Southwest,0,LTCF,OBFacility,2/8/2020
NULL,Alleghany,Southwest,0,LTCF,OBFacility,2/15/2020
NULL,Alleghany,Southwest,0,LTCF,OBFacility,2/29/2020
NULL,Alleghany,Southwest,0,LTCF,OBFacility,3/7/2020
NULL,Alleghany,Southwest,0,LTCF,OBFacility,3/21/2020
NULL,Alleghany,Southwest,0,Not Reported,OBFacility,1/11/2020
NULL,Alleghany,Southwest,0,Not Reported,OBFacility,1/25/2020
NULL,Alleghany,Southwest,0,Not Reported,OBFacility,2/1/2020
NULL,Alleghany,Southwest,0,Not Reported,OBFacility,2/15/2020
NULL,Alleghany,Southwest,0,Not Reported,OBFacility,2/22/2020
NULL,Alleghany,Southwest,0,Not Reported,OBFacility,3/7/2020
NULL,Alleghany,Southwest,0,Not Reported,OBFacility,3/28/2020
NULL,Alleghany,Southwest,0,Other,OBFacility,1/18/2020
NULL,Alleghany,Southwest,0,Other,OBFacility,2/1/2020
NULL,Alleghany,Southwest,0,Other,OBFacility,2/8/2020
NULL,Alleghany,Southwest,0,Other,OBFacility,2/22/2020
NULL,Alleghany,Southwest,0,Other,OBFacility,2/29/2020
NULL,Alleghany,Southwest,0,Other,OBFacility,3/14/2020
NULL,Alleghany,Southwest,0,Other,OBFacility,4/4/2020
NULL,Alleghany,Southwest,0,Outpatient,OBFacility,1/18/2020
NULL,Alleghany,Southwest,0,Outpatient,OBFacility,2/1/2020
NULL,Alleghany,Southwest,0,Outpatient,OBFacility,2/8/2020
NULL,Alleghany,Southwest,0,Outpatient,OBFacility,2/22/2020
NULL,Alleghany,Southwest,0,Outpatient,OBFacility,2/29/2020
NULL,Alleghany,Southwest,0,Outpatient,OBFacility,3/14/2020
NULL,Alleghany,Southwest,0,Outpatient,OBFacility,4/4/2020
NULL,Arlington,Northern,0,Acute Care,OBFacility,1/11/2020
NULL,Arlington,Northern,0,Acute Care,OBFacility,1/25/2020
NULL,Arlington,Northern,0,Acute Care,OBFacility,2/1/2020
NULL,Arlington,Northern,0,Acute Care,OBFacility,2/15/2020
NULL,Arlington,Northern,0,Acute Care,OBFacility,2/22/2020
NULL,Arlington,Northern,0,Acute Care,OBFacility,3/7/2020
NULL,Arlington,Northern,0,Acute Care,OBFacility,3/28/2020
NULL,Arlington,Northern,0,Business/Workplace,OBFacility,1/11/2020
NULL,Arlington,Northern,0,Business/Workplace,OBFacility,1/25/2020
NULL,Arlington,Northern,0,Business/Workplace,OBFacility,2/1/2020
NULL,Arlington,Northern,0,Business/Workplace,OBFacility,2/15/2020
NULL,Arlington,Northern,0,Business/Workplace,OBFacility,2/22/2020
NULL,Arlington,Northern,0,Business/Workplace,OBFacility,3/7/2020
NULL,Arlington,Northern,0,Business/Workplace,OBFacility,3/28/2020
NULL,Arlington,Northern,0,College / University,OBFacility,1/11/2020
NULL,Arlington,Northern,0,College / University,OBFacility,1/25/2020
NULL,Arlington,Northern,0,College / University,OBFacility,2/1/2020
NULL,Arlington,Northern,0,College / University,OBFacility,2/15/2020
NULL,Arlington,Northern,0,College / University,OBFacility,2/22/2020
NULL,Arlington,Northern,0,College / University,OBFacility,3/7/2020
NULL,Arlington,Northern,0,College / University,OBFacility,3/28/2020
NULL,Arlington,Northern,0,Correctional,OBFacility,1/4/2020
NULL,Arlington,Northern,0,Correctional,OBFacility,1/18/2020
NULL,Arlington,Northern,0,Correctional,OBFacility,1/25/2020
NULL,Arlington,Northern,0,Correctional,OBFacility,2/8/2020
NULL,Arlington,Northern,0,Correctional,OBFacility,2/29/2020
NULL,Arlington,Northern,0,Correctional,OBFacility,3/21/2020
NULL,Arlington,Northern,0,Correctional,OBFacility,4/4/2020
NULL,Arlington,Northern,0,LTCF,OBFacility,1/4/2020
NULL,Arlington,Northern,0,LTCF,OBFacility,1/18/2020
NULL,Arlington,Northern,0,LTCF,OBFacility,1/25/2020
NULL,Arlington,Northern,0,LTCF,OBFacility,2/8/2020
NULL,Arlington,Northern,0,LTCF,OBFacility,2/15/2020
NULL,Arlington,Northern,0,LTCF,OBFacility,2/29/2020
NULL,Arlington,Northern,0,LTCF,OBFacility,3/21/2020
NULL,Arlington,Northern,0,Not Reported,OBFacility,1/4/2020
NULL,Arlington,Northern,0,Not Reported,OBFacility,1/11/2020
NULL,Arlington,Northern,0,Not Reported,OBFacility,1/25/2020
NULL,Arlington,Northern,0,Not Reported,OBFacility,2/1/2020
NULL,Arlington,Northern,0,Not Reported,OBFacility,2/15/2020
NULL,Arlington,Northern,0,Not Reported,OBFacility,3/7/2020
NULL,Arlington,Northern,0,Not Reported,OBFacility,3/28/2020
NULL,Arlington,Northern,0,Other,OBFacility,1/11/2020
NULL,Arlington,Northern,0,Other,OBFacility,1/18/2020
NULL,Arlington,Northern,0,Other,OBFacility,2/1/2020
NULL,Arlington,Northern,0,Other,OBFacility,2/8/2020
NULL,Arlington,Northern,0,Other,OBFacility,2/22/2020
NULL,Arlington,Northern,0,Other,OBFacility,3/14/2020
NULL,Arlington,Northern,0,Other,OBFacility,4/4/2020
NULL,Arlington,Northern,0,Outpatient,OBFacility,1/11/2020
NULL,Arlington,Northern,0,Outpatient,OBFacility,1/18/2020
NULL,Arlington,Northern,0,Outpatient,OBFacility,2/1/2020
NULL,Arlington,Northern,0,Outpatient,OBFacility,2/8/2020
NULL,Arlington,Northern,0,Outpatient,OBFacility,2/22/2020
NULL,Arlington,Northern,0,Outpatient,OBFacility,3/14/2020
NULL,Arlington,Northern,0,Outpatient,OBFacility,4/4/2020
NULL,Arlington,Northern,1,Acute Care,OBFacility,3/28/2020
NULL,Arlington,Northern,1,Outpatient,OBFacility,4/4/2020
NULL,Central Shenandoah,Northwest,0,Acute Care,OBFacility,1/18/2020
NULL,Central Shenandoah,Northwest,0,Acute Care,OBFacility,2/8/2020
NULL,Central Shenandoah,Northwest,0,Acute Care,OBFacility,2/22/2020
NULL,Central Shenandoah,Northwest,0,Acute Care,OBFacility,2/29/2020
NULL,Central Shenandoah,Northwest,0,Acute Care,OBFacility,3/14/2020
NULL,Central Shenandoah,Northwest,0,Acute Care,OBFacility,3/21/2020
NULL,Central Shenandoah,Northwest,0,Acute Care,OBFacility,4/4/2020
NULL,Central Shenandoah,Northwest,0,Business/Workplace,OBFacility,1/4/2020
NULL,Central Shenandoah,Northwest,0,Business/Workplace,OBFacility,1/11/2020
NULL,Central Shenandoah,Northwest,0,Business/Workplace,OBFacility,1/25/2020
NULL,Central Shenandoah,Northwest,0,Business/Workplace,OBFacility,2/1/2020
NULL,Central Shenandoah,Northwest,0,Business/Workplace,OBFacility,2/15/2020
NULL,Central Shenandoah,Northwest,0,Business/Workplace,OBFacility,3/7/2020
NULL,Central Shenandoah,Northwest,0,Business/Workplace,OBFacility,3/28/2020
NULL,Central Shenandoah,Northwest,0,College / University,OBFacility,1/4/2020
NULL,Central Shenandoah,Northwest,0,College / University,OBFacility,1/11/2020
NULL,Central Shenandoah,Northwest,0,College / University,OBFacility,1/25/2020
NULL,Central Shenandoah,Northwest,0,College / University,OBFacility,2/1/2020
NULL,Central Shenandoah,Northwest,0,College / University,OBFacility,2/15/2020
NULL,Central Shenandoah,Northwest,0,College / University,OBFacility,3/7/2020
NULL,Central Shenandoah,Northwest,0,College / University,OBFacility,3/28/2020
NULL,Central Shenandoah,Northwest,0,Correctional,OBFacility,1/4/2020
NULL,Central Shenandoah,Northwest,0,Correctional,OBFacility,1/18/2020
NULL,Central Shenandoah,Northwest,0,Correctional,OBFacility,2/8/2020
NULL,Central Shenandoah,Northwest,0,Correctional,OBFacility,2/29/2020
NULL,Central Shenandoah,Northwest,0,Correctional,OBFacility,3/14/2020
NULL,Central Shenandoah,Northwest,0,Correctional,OBFacility,3/21/2020
NULL,Central Shenandoah,Northwest,0,Correctional,OBFacility,4/4/2020
NULL,Central Shenandoah,Northwest,0,LTCF,OBFacility,1/4/2020
NULL,Central Shenandoah,Northwest,0,LTCF,OBFacility,1/18/2020
NULL,Central Shenandoah,Northwest,0,LTCF,OBFacility,1/25/2020
NULL,Central Shenandoah,Northwest,0,LTCF,OBFacility,2/8/2020
NULL,Central Shenandoah,Northwest,0,LTCF,OBFacility,2/29/2020
NULL,Central Shenandoah,Northwest,0,LTCF,OBFacility,3/21/2020
NULL,Central Shenandoah,Northwest,0,LTCF,OBFacility,4/4/2020
NULL,Central Shenandoah,Northwest,0,Not Reported,OBFacility,1/4/2020
NULL,Central Shenandoah,Northwest,0,Not Reported,OBFacility,1/11/2020
NULL,Central Shenandoah,Northwest,0,Not Reported,OBFacility,1/25/2020
NULL,Central Shenandoah,Northwest,0,Not Reported,OBFacility,2/15/2020
NULL,Central Shenandoah,Northwest,0,Not Reported,OBFacility,3/7/2020
NULL,Central Shenandoah,Northwest,0,Not Reported,OBFacility,3/21/2020
NULL,Central Shenandoah,Northwest,0,Not Reported,OBFacility,3/28/2020
NULL,Central Shenandoah,Northwest,0,Other,OBFacility,1/11/2020
NULL,Central Shenandoah,Northwest,0,Other,OBFacility,1/18/2020
NULL,Central Shenandoah,Northwest,0,Other,OBFacility,2/1/2020
NULL,Central Shenandoah,Northwest,0,Other,OBFacility,2/22/2020
NULL,Central Shenandoah,Northwest,0,Other,OBFacility,3/14/2020
NULL,Central Shenandoah,Northwest,0,Other,OBFacility,3/28/2020
NULL,Central Shenandoah,Northwest,0,Other,OBFacility,4/4/2020
NULL,Central Shenandoah,Northwest,0,Outpatient,OBFacility,1/11/2020
NULL,Central Shenandoah,Northwest,0,Outpatient,OBFacility,1/18/2020
NULL,Central Shenandoah,Northwest,0,Outpatient,OBFacility,2/1/2020
NULL,Central Shenandoah,Northwest,0,Outpatient,OBFacility,2/22/2020
NULL,Central Shenandoah,Northwest,0,Outpatient,OBFacility,3/14/2020
NULL,Central Shenandoah,Northwest,0,Outpatient,OBFacility,3/28/2020
NULL,Central Shenandoah,Northwest,0,Outpatient,OBFacility,4/4/2020
NULL,Central Shenandoah,Northwest,1,College / University,OBFacility,3/28/2020
NULL,Central Virginia,Southwest,0,Acute Care,OBFacility,1/11/2020
NULL,Central Virginia,Southwest,0,Acute Care,OBFacility,2/1/2020
NULL,Central Virginia,Southwest,0,Acute Care,OBFacility,2/15/2020
NULL,Central Virginia,Southwest,0,Acute Care,OBFacility,2/22/2020
NULL,Central Virginia,Southwest,0,Acute Care,OBFacility,3/7/2020
NULL,Central Virginia,Southwest,0,Acute Care,OBFacility,3/14/2020
NULL,Central Virginia,Southwest,0,Acute Care,OBFacility,3/28/2020
NULL,Central Virginia,Southwest,0,Business/Workplace,OBFacility,1/11/2020
NULL,Central Virginia,Southwest,0,Business/Workplace,OBFacility,2/1/2020
NULL,Central Virginia,Southwest,0,Business/Workplace,OBFacility,2/22/2020
NULL,Central Virginia,Southwest,0,Business/Workplace,OBFacility,3/7/2020
NULL,Central Virginia,Southwest,0,Business/Workplace,OBFacility,3/14/2020
NULL,Central Virginia,Southwest,0,Business/Workplace,OBFacility,3/28/2020
NULL,Central Virginia,Southwest,0,Business/Workplace,OBFacility,4/4/2020
NULL,Central Virginia,Southwest,0,College / University,OBFacility,1/4/2020
NULL,Central Virginia,Southwest,0,College / University,OBFacility,1/18/2020
NULL,Central Virginia,Southwest,0,College / University,OBFacility,1/25/2020
NULL,Central Virginia,Southwest,0,College / University,OBFacility,2/8/2020
NULL,Central Virginia,Southwest,0,College / University,OBFacility,2/15/2020
NULL,Central Virginia,Southwest,0,College / University,OBFacility,2/29/2020
NULL,Central Virginia,Southwest,0,College / University,OBFacility,3/21/2020
NULL,Central Virginia,Southwest,0,Correctional,OBFacility,1/11/2020
NULL,Central Virginia,Southwest,0,Correctional,OBFacility,1/18/2020
NULL,Central Virginia,Southwest,0,Correctional,OBFacility,2/1/2020
NULL,Central Virginia,Southwest,0,Correctional,OBFacility,2/22/2020
NULL,Central Virginia,Southwest,0,Correctional,OBFacility,3/14/2020
NULL,Central Virginia,Southwest,0,Correctional,OBFacility,3/28/2020
NULL,Central Virginia,Southwest,0,Correctional,OBFacility,4/4/2020
NULL,Central Virginia,Southwest,0,LTCF,OBFacility,1/4/2020
NULL,Central Virginia,Southwest,0,LTCF,OBFacility,1/25/2020
NULL,Central Virginia,Southwest,0,LTCF,OBFacility,2/15/2020
NULL,Central Virginia,Southwest,0,LTCF,OBFacility,2/29/2020
NULL,Central Virginia,Southwest,0,LTCF,OBFacility,3/7/2020
NULL,Central Virginia,Southwest,0,LTCF,OBFacility,3/21/2020
NULL,Central Virginia,Southwest,0,LTCF,OBFacility,3/28/2020
NULL,Central Virginia,Southwest,0,Not Reported,OBFacility,1/11/2020
NULL,Central Virginia,Southwest,0,Not Reported,OBFacility,2/1/2020
NULL,Central Virginia,Southwest,0,Not Reported,OBFacility,2/15/2020
NULL,Central Virginia,Southwest,0,Not Reported,OBFacility,2/22/2020
