"Report Date",FIPS,Locality,"VDH Health District","Total Cases",Hospitalizations,Deaths
2020-05-02,51171,Shenandoah,"Lord Fairfax",134,12,2
2020-05-02,51173,Smyth,"Mount Rogers",13,4,0
2020-05-02,51175,Southampton,"Western Tidewater",125,3,1
2020-05-02,51177,Spotsylvania,Rappahannock,174,23,4
2020-05-02,51179,Stafford,Rappahannock,262,47,2
2020-05-02,51181,Surry,Crater,4,1,1
2020-05-02,51183,Sussex,Crater,31,3,1
2020-05-02,51185,Tazewell,"Cumberland Plateau",6,0,0
2020-05-02,51187,Warren,"Lord Fairfax",61,4,0
2020-05-02,51191,Washington,"Mount Rogers",39,8,3
2020-05-02,51193,Westmoreland,"Three Rivers",25,5,0
2020-05-02,51195,Wise,Lenowisco,22,9,1
2020-05-02,51197,Wythe,"Mount Rogers",11,1,1
2020-05-02,51199,York,Peninsula,46,7,1
2020-05-02,51510,Alexandria,Alexandria,848,108,26
2020-05-02,51520,Bristol,"Mount Rogers",1,0,0
2020-05-02,51530,"Buena Vista City","Central Shenandoah",6,0,0
2020-05-02,51540,Charlottesville,"Thomas Jefferson",58,13,2
2020-05-02,51550,Chesapeake,Chesapeake,263,61,7
2020-05-02,51570,"Colonial Heights",Chesterfield,57,2,5
2020-05-02,51580,Covington,Alleghany,0,0,0
2020-05-02,51590,Danville,Pittsylvania-Danville,37,13,1
2020-05-02,51595,Emporia,Crater,23,8,2
2020-05-02,51600,"Fairfax City",Fairfax,29,4,2
2020-05-02,51610,"Falls Church",Fairfax,26,3,2
2020-05-02,51620,"Franklin City","Western Tidewater",23,3,1
2020-05-02,51630,Fredericksburg,Rappahannock,37,8,0
2020-05-02,51640,Galax,"Mount Rogers",10,1,0
2020-05-02,51650,Hampton,Hampton,122,28,1
2020-05-02,51660,Harrisonburg,"Central Shenandoah",470,28,15
2020-05-02,51670,Hopewell,Crater,27,9,0
2020-05-02,51678,Lexington,"Central Shenandoah",5,0,0
2020-05-02,51680,Lynchburg,"Central Virginia",62,5,1
2020-05-02,51683,"Manassas City","Prince William",258,30,2
2020-05-02,51685,"Manassas Park","Prince William",76,9,1
2020-05-02,51690,Martinsville,"West Piedmont",2,1,0
2020-05-02,51700,"Newport News",Peninsula,123,33,9
2020-05-02,51710,Norfolk,Norfolk,211,42,3
2020-05-02,51720,Norton,Lenowisco,2,2,0
2020-05-02,51730,Petersburg,Crater,35,15,2
2020-05-02,51735,Poquoson,Peninsula,6,2,0
2020-05-02,51740,Portsmouth,Portsmouth,173,34,8
2020-05-02,51750,Radford,"New River",3,0,0
2020-05-02,51760,"Richmond City",Richmond,382,66,16
2020-05-02,51770,"Roanoke City",Roanoke,80,5,0
2020-05-02,51775,Salem,Alleghany,26,2,0
2020-05-02,51790,Staunton,"Central Shenandoah",13,0,0
2020-05-02,51800,Suffolk,"Western Tidewater",178,32,13
2020-05-02,51810,"Virginia Beach","Virginia Beach",413,81,15
2020-05-02,51820,Waynesboro,"Central Shenandoah",14,1,0
2020-05-02,51830,Williamsburg,Peninsula,21,6,2
2020-05-02,51840,Winchester,"Lord Fairfax",46,1,0
2020-05-01,51001,Accomack,"Eastern Shore",303,19,5
2020-05-01,51003,Albemarle,"Thomas Jefferson",103,16,4
2020-05-01,51005,Alleghany,Alleghany,6,4,0
2020-05-01,51007,Amelia,Piedmont,16,6,1
2020-05-01,51009,Amherst,"Central Virginia",13,1,0
2020-05-01,51011,Appomattox,"Central Virginia",20,0,0
2020-05-01,51013,Arlington,Arlington,1004,169,42
2020-05-01,51015,Augusta,"Central Shenandoah",44,2,1
2020-05-01,51017,Bath,"Central Shenandoah",0,0,0
2020-05-01,51019,Bedford,"Central Virginia",33,1,0
2020-05-01,51021,Bland,"Mount Rogers",0,0,0
2020-05-01,51023,Botetourt,Alleghany,28,9,3
2020-05-01,51025,Brunswick,Southside,14,3,0
2020-05-01,51027,Buchanan,"Cumberland Plateau",16,0,0
2020-05-01,51029,Buckingham,Piedmont,94,7,0
2020-05-01,51031,Campbell,"Central Virginia",12,0,0
2020-05-01,51033,Caroline,Rappahannock,32,5,1
2020-05-01,51035,Carroll,"Mount Rogers",12,2,0
2020-05-01,51036,"Charles City",Chickahominy,13,5,1
2020-05-01,51037,Charlotte,Piedmont,8,1,0
2020-05-01,51041,Chesterfield,Chesterfield,557,50,24
2020-05-01,51043,Clarke,"Lord Fairfax",9,1,0
2020-05-01,51045,Craig,Alleghany,3,0,0
2020-05-01,51047,Culpeper,"Rappahannock Rapidan",162,12,3
2020-05-01,51049,Cumberland,Piedmont,13,1,0
2020-05-01,51051,Dickenson,"Cumberland Plateau",0,0,0
2020-05-01,51053,Dinwiddie,Crater,16,6,0
2020-05-01,51057,Essex,"Three Rivers",8,2,0
2020-05-01,51059,Fairfax,Fairfax,3897,643,137
2020-05-01,51061,Fauquier,"Rappahannock Rapidan",128,10,2
2020-05-01,51063,Floyd,"New River",3,1,0
2020-05-01,51065,Fluvanna,"Thomas Jefferson",74,20,6
2020-05-01,51067,"Franklin County","West Piedmont",21,3,0
2020-05-01,51069,Frederick,"Lord Fairfax",115,13,1
2020-05-01,51071,Giles,"New River",4,0,0
2020-05-01,51073,Gloucester,"Three Rivers",24,5,1
2020-05-01,51075,Goochland,Chickahominy,78,10,4
2020-05-01,51077,Grayson,"Mount Rogers",2,0,0
2020-05-01,51079,Greene,"Thomas Jefferson",10,2,1
2020-05-01,51081,Greensville,Crater,39,10,6
2020-05-01,51083,Halifax,Southside,18,1,0
2020-05-01,51085,Hanover,Chickahominy,132,32,12
2020-05-01,51087,Henrico,Henrico,898,129,102
2020-05-01,51089,Henry,"West Piedmont",16,2,1
2020-05-01,51091,Highland,"Central Shenandoah",2,0,0
2020-05-01,51093,"Isle of Wight","Western Tidewater",99,9,2
2020-05-01,51095,"James City",Peninsula,160,51,12
2020-05-01,51097,"King and Queen","Three Rivers",2,0,0
2020-05-01,51099,"King George",Rappahannock,34,12,4
2020-05-01,51101,"King William","Three Rivers",5,1,1
2020-05-01,51103,Lancaster,"Three Rivers",3,1,0
2020-05-01,51105,Lee,Lenowisco,10,1,0
2020-05-01,51107,Loudoun,Loudoun,832,93,15
2020-05-01,51109,Louisa,"Thomas Jefferson",45,9,0
2020-05-01,51111,Lunenburg,Piedmont,4,0,0
2020-05-01,51113,Madison,"Rappahannock Rapidan",14,1,0
2020-05-01,51115,Mathews,"Three Rivers",4,1,0
2020-05-01,51117,Mecklenburg,Southside,103,20,10
2020-05-01,51119,Middlesex,"Three Rivers",7,0,0
2020-05-01,51121,Montgomery,"New River",56,7,1
2020-05-01,51125,Nelson,"Thomas Jefferson",8,0,0
2020-05-01,51127,"New Kent",Chickahominy,23,4,1
2020-05-01,51131,Northampton,"Eastern Shore",82,3,0
2020-05-01,51133,Northumberland,"Three Rivers",9,0,0
2020-05-01,51135,Nottoway,Piedmont,13,1,0
2020-05-01,51137,Orange,"Rappahannock Rapidan",36,3,0
2020-05-01,51139,Page,"Lord Fairfax",104,11,1
2020-05-01,51141,Patrick,"West Piedmont",2,0,0
2020-05-01,51143,Pittsylvania,Pittsylvania-Danville,13,6,1
2020-05-01,51145,Powhatan,Chesterfield,14,0,0
2020-05-01,51147,"Prince Edward",Piedmont,51,5,2
2020-05-01,51149,"Prince George",Crater,34,4,0
2020-05-01,51153,"Prince William","Prince William",1781,174,28
2020-05-01,51155,Pulaski,"New River",9,2,0
2020-05-01,51157,Rappahannock,"Rappahannock Rapidan",5,0,0
2020-05-01,51159,"Richmond County","Three Rivers",142,7,0
2020-05-01,51161,"Roanoke County",Alleghany,53,1,0
2020-05-01,51163,Rockbridge,"Central Shenandoah",7,0,0
2020-05-01,51165,Rockingham,"Central Shenandoah",249,15,1
2020-05-01,51167,Russell,"Cumberland Plateau",4,1,0
2020-05-01,51169,Scott,Lenowisco,7,2,1
2020-05-01,51171,Shenandoah,"Lord Fairfax",120,12,2
2020-05-01,51173,Smyth,"Mount Rogers",13,4,0
2020-05-01,51175,Southampton,"Western Tidewater",125,3,1
2020-05-01,51177,Spotsylvania,Rappahannock,155,23,4
2020-05-01,51179,Stafford,Rappahannock,251,44,2
2020-05-01,51181,Surry,Crater,4,1,1
2020-05-01,51183,Sussex,Crater,31,3,1
2020-05-01,51185,Tazewell,"Cumberland Plateau",6,0,0
2020-05-01,51187,Warren,"Lord Fairfax",57,4,0
2020-05-01,51191,Washington,"Mount Rogers",38,8,3
2020-05-01,51193,Westmoreland,"Three Rivers",23,5,0
2020-05-01,51195,Wise,Lenowisco,22,9,1
2020-05-01,51197,Wythe,"Mount Rogers",11,1,1
2020-05-01,51199,York,Peninsula,46,6,1
2020-05-01,51510,Alexandria,Alexandria,802,104,24
2020-05-01,51520,Bristol,"Mount Rogers",1,0,0
2020-05-01,51530,"Buena Vista City","Central Shenandoah",6,0,0
2020-05-01,51540,Charlottesville,"Thomas Jefferson",58,13,2
2020-05-01,51550,Chesapeake,Chesapeake,256,60,7
2020-05-01,51570,"Colonial Heights",Chesterfield,54,2,5
2020-05-01,51580,Covington,Alleghany,0,0,0
2020-05-01,51590,Danville,Pittsylvania-Danville,35,13,1
2020-05-01,51595,Emporia,Crater,23,8,2
2020-05-01,51600,"Fairfax City",Fairfax,29,4,2
2020-05-01,51610,"Falls Church",Fairfax,26,3,2
2020-05-01,51620,"Franklin City","Western Tidewater",23,3,1
2020-05-01,51630,Fredericksburg,Rappahannock,34,7,0
2020-05-01,51640,Galax,"Mount Rogers",9,1,0
2020-05-01,51650,Hampton,Hampton,119,28,1
2020-05-01,51660,Harrisonburg,"Central Shenandoah",456,26,11
2020-05-01,51670,Hopewell,Crater,25,8,0
2020-05-01,51678,Lexington,"Central Shenandoah",4,0,0
2020-05-01,51680,Lynchburg,"Central Virginia",58,5,1
2020-05-01,51683,"Manassas City","Prince William",222,29,2
2020-05-01,51685,"Manassas Park","Prince William",68,9,1
2020-05-01,51690,Martinsville,"West Piedmont",2,1,0
2020-05-01,51700,"Newport News",Peninsula,120,33,9
2020-05-01,51710,Norfolk,Norfolk,204,42,3
2020-05-01,51720,Norton,Lenowisco,2,2,0
2020-05-01,51730,Petersburg,Crater,33,15,2
2020-05-01,51735,Poquoson,Peninsula,6,2,0
2020-05-01,51740,Portsmouth,Portsmouth,170,33,7
2020-05-01,51750,Radford,"New River",3,0,0
2020-05-01,51760,"Richmond City",Richmond,364,66,15
2020-05-01,51770,"Roanoke City",Roanoke,80,5,0
2020-05-01,51775,Salem,Alleghany,26,2,0
2020-05-01,51790,Staunton,"Central Shenandoah",12,0,0
2020-05-01,51800,Suffolk,"Western Tidewater",175,32,13
2020-05-01,51810,"Virginia Beach","Virginia Beach",396,81,14
2020-05-01,51820,Waynesboro,"Central Shenandoah",13,1,0
2020-05-01,51830,Williamsburg,Peninsula,20,6,1
2020-05-01,51840,Winchester,"Lord Fairfax",41,1,0
2020-04-30,51001,Accomack,"Eastern Shore",264,18,4
2020-04-30,51003,Albemarle,"Thomas Jefferson",103,16,4
2020-04-30,51005,Alleghany,Alleghany,6,4,0
2020-04-30,51007,Amelia,Piedmont,15,6,1
2020-04-30,51009,Amherst,"Central Virginia",12,1,0
2020-04-30,51011,Appomattox,"Central Virginia",20,0,0
2020-04-30,51013,Arlington,Arlington,967,167,41
2020-04-30,51015,Augusta,"Central Shenandoah",43,2,1
2020-04-30,51017,Bath,"Central Shenandoah",0,0,0
2020-04-30,51019,Bedford,"Central Virginia",30,1,0
2020-04-30,51021,Bland,"Mount Rogers",0,0,0
2020-04-30,51023,Botetourt,Alleghany,28,9,3
2020-04-30,51025,Brunswick,Southside,14,3,0
2020-04-30,51027,Buchanan,"Cumberland Plateau",16,0,0
2020-04-30,51029,Buckingham,Piedmont,58,7,0
2020-04-30,51031,Campbell,"Central Virginia",12,0,0
2020-04-30,51033,Caroline,Rappahannock,27,5,1
2020-04-30,51035,Carroll,"Mount Rogers",11,2,0
2020-04-30,51036,"Charles City",Chickahominy,13,5,1
2020-04-30,51037,Charlotte,Piedmont,7,1,0
2020-04-30,51041,Chesterfield,Chesterfield,531,43,20
2020-04-30,51043,Clarke,"Lord Fairfax",8,1,0
2020-04-30,51045,Craig,Alleghany,3,0,0
2020-04-30,51047,Culpeper,"Rappahannock Rapidan",141,11,3
2020-04-30,51049,Cumberland,Piedmont,13,1,0
2020-04-30,51051,Dickenson,"Cumberland Plateau",0,0,0
2020-04-30,51053,Dinwiddie,Crater,16,6,0
2020-04-30,51057,Essex,"Three Rivers",7,1,0
2020-04-30,51059,Fairfax,Fairfax,3611,606,134
2020-04-30,51061,Fauquier,"Rappahannock Rapidan",111,10,2
2020-04-30,51063,Floyd,"New River",2,0,0
2020-04-30,51065,Fluvanna,"Thomas Jefferson",73,19,6
2020-04-30,51067,"Franklin County","West Piedmont",21,3,0
2020-04-30,51069,Frederick,"Lord Fairfax",105,12,1
2020-04-30,51071,Giles,"New River",4,0,0
2020-04-30,51073,Gloucester,"Three Rivers",23,5,1
2020-04-30,51075,Goochland,Chickahominy,76,10,4
2020-04-30,51077,Grayson,"Mount Rogers",2,0,0
2020-04-30,51079,Greene,"Thomas Jefferson",10,2,1
2020-04-30,51081,Greensville,Crater,39,10,6
2020-04-30,51083,Halifax,Southside,18,1,0
2020-04-30,51085,Hanover,Chickahominy,118,30,9
2020-04-30,51087,Henrico,Henrico,876,126,100
2020-04-30,51089,Henry,"West Piedmont",16,2,1
2020-04-30,51091,Highland,"Central Shenandoah",2,0,0
2020-04-30,51093,"Isle of Wight","Western Tidewater",99,9,2
2020-04-30,51095,"James City",Peninsula,158,51,12
2020-04-30,51097,"King and Queen","Three Rivers",2,0,0
2020-04-30,51099,"King George",Rappahannock,32,12,4
2020-04-30,51101,"King William","Three Rivers",5,1,1
2020-04-30,51103,Lancaster,"Three Rivers",2,1,0
2020-04-30,51105,Lee,Lenowisco,9,1,0
2020-04-30,51107,Loudoun,Loudoun,746,90,15
2020-04-30,51109,Louisa,"Thomas Jefferson",43,9,0
2020-04-30,51111,Lunenburg,Piedmont,4,0,0
2020-04-30,51113,Madison,"Rappahannock Rapidan",14,1,0
2020-04-30,51115,Mathews,"Three Rivers",4,1,0
2020-04-30,51117,Mecklenburg,Southside,100,20,10
2020-04-30,51119,Middlesex,"Three Rivers",8,0,0
2020-04-30,51121,Montgomery,"New River",56,6,1
2020-04-30,51125,Nelson,"Thomas Jefferson",8,0,0
2020-04-30,51127,"New Kent",Chickahominy,23,4,1
2020-04-30,51131,Northampton,"Eastern Shore",64,3,0
2020-04-30,51133,Northumberland,"Three Rivers",9,0,0
2020-04-30,51135,Nottoway,Piedmont,12,1,0
2020-04-30,51137,Orange,"Rappahannock Rapidan",31,3,0
2020-04-30,51139,Page,"Lord Fairfax",100,11,1
2020-04-30,51141,Patrick,"West Piedmont",2,0,0
2020-04-30,51143,Pittsylvania,Pittsylvania-Danville,13,6,1
2020-04-30,51145,Powhatan,Chesterfield,13,0,0
2020-04-30,51147,"Prince Edward",Piedmont,49,5,2
2020-04-30,51149,"Prince George",Crater,33,4,0
2020-04-30,51153,"Prince William","Prince William",1645,169,24
2020-04-30,51155,Pulaski,"New River",9,2,0
2020-04-30,51157,Rappahannock,"Rappahannock Rapidan",5,0,0
2020-04-30,51159,"Richmond County","Three Rivers",144,5,0
2020-04-30,51161,"Roanoke County",Alleghany,51,1,0
2020-04-30,51163,Rockbridge,"Central Shenandoah",6,0,0
2020-04-30,51165,Rockingham,"Central Shenandoah",240,15,1
2020-04-30,51167,Russell,"Cumberland Plateau",3,1,0
2020-04-30,51169,Scott,Lenowisco,7,2,1
2020-04-30,51171,Shenandoah,"Lord Fairfax",108,12,2
2020-04-30,51173,Smyth,"Mount Rogers",13,4,0
2020-04-30,51175,Southampton,"Western Tidewater",125,3,1
2020-04-30,51177,Spotsylvania,Rappahannock,143,23,3
2020-04-30,51179,Stafford,Rappahannock,240,44,2
2020-04-30,51181,Surry,Crater,4,1,1
2020-04-30,51183,Sussex,Crater,31,3,1
2020-04-30,51185,Tazewell,"Cumberland Plateau",6,0,0
2020-04-30,51187,Warren,"Lord Fairfax",52,4,0
2020-04-30,51191,Washington,"Mount Rogers",36,8,3
2020-04-30,51193,Westmoreland,"Three Rivers",21,2,0
2020-04-30,51195,Wise,Lenowisco,22,9,1
2020-04-30,51197,Wythe,"Mount Rogers",11,1,1
2020-04-30,51199,York,Peninsula,46,6,1
2020-04-30,51510,Alexandria,Alexandria,754,97,21
2020-04-30,51520,Bristol,"Mount Rogers",1,0,0
2020-04-30,51530,"Buena Vista City","Central Shenandoah",6,0,0
2020-04-30,51540,Charlottesville,"Thomas Jefferson",56,13,2
2020-04-30,51550,Chesapeake,Chesapeake,242,57,6
2020-04-30,51570,"Colonial Heights",Chesterfield,54,2,5
2020-04-30,51580,Covington,Alleghany,0,0,0
2020-04-30,51590,Danville,Pittsylvania-Danville,35,13,1
2020-04-30,51595,Emporia,Crater,23,8,2
2020-04-30,51600,"Fairfax City",Fairfax,27,4,2
2020-04-30,51610,"Falls Church",Fairfax,26,3,2
2020-04-30,51620,"Franklin City","Western Tidewater",20,2,0
2020-04-30,51630,Fredericksburg,Rappahannock,33,7,0
2020-04-30,51640,Galax,"Mount Rogers",4,1,0
2020-04-30,51650,Hampton,Hampton,115,28,1
2020-04-30,51660,Harrisonburg,"Central Shenandoah",426,26,11
2020-04-30,51670,Hopewell,Crater,24,8,0
2020-04-30,51678,Lexington,"Central Shenandoah",3,0,0
2020-04-30,51680,Lynchburg,"Central Virginia",53,5,1
2020-04-30,51683,"Manassas City","Prince William",216,28,2
2020-04-30,51685,"Manassas Park","Prince William",61,8,1
2020-04-30,51690,Martinsville,"West Piedmont",2,1,0
2020-04-30,51700,"Newport News",Peninsula,118,33,7
2020-04-30,51710,Norfolk,Norfolk,198,40,3
2020-04-30,51720,Norton,Lenowisco,2,2,0
2020-04-30,51730,Petersburg,Crater,31,14,2
2020-04-30,51735,Poquoson,Peninsula,6,2,0
2020-04-30,51740,Portsmouth,Portsmouth,158,33,5
2020-04-30,51750,Radford,"New River",3,0,0
2020-04-30,51760,"Richmond City",Richmond,339,63,15
2020-04-30,51770,"Roanoke City",Roanoke,73,5,0
2020-04-30,51775,Salem,Alleghany,26,2,0
2020-04-30,51790,Staunton,"Central Shenandoah",12,0,0
2020-04-30,51800,Suffolk,"Western Tidewater",169,32,12
2020-04-30,51810,"Virginia Beach","Virginia Beach",385,77,14
2020-04-30,51820,Waynesboro,"Central Shenandoah",11,1,0
2020-04-30,51830,Williamsburg,Peninsula,18,6,1
2020-04-30,51840,Winchester,"Lord Fairfax",37,1,0
2020-04-29,51001,Accomack,"Eastern Shore",229,18,4
2020-04-29,51003,Albemarle,"Thomas Jefferson",81,16,4
2020-04-29,51005,Alleghany,Alleghany,6,4,0
2020-04-29,51007,Amelia,Piedmont,15,6,1
2020-04-29,51009,Amherst,"Central Virginia",11,1,0
2020-04-29,51011,Appomattox,"Central Virginia",18,0,0
2020-04-29,51013,Arlington,Arlington,912,163,32
2020-04-29,51015,Augusta,"Central Shenandoah",41,2,1
2020-04-29,51017,Bath,"Central Shenandoah",0,0,0
2020-04-29,51019,Bedford,"Central Virginia",27,1,0
2020-04-29,51021,Bland,"Mount Rogers",0,0,0
2020-04-29,51023,Botetourt,Alleghany,28,9,3
2020-04-29,51025,Brunswick,Southside,14,3,0
2020-04-29,51027,Buchanan,"Cumberland Plateau",16,0,0
2020-04-29,51029,Buckingham,Piedmont,55,7,0
2020-04-29,51031,Campbell,"Central Virginia",12,0,0
2020-04-29,51033,Caroline,Rappahannock,25,5,0
2020-04-29,51035,Carroll,"Mount Rogers",9,2,0
2020-04-29,51036,"Charles City",Chickahominy,13,5,1
2020-04-29,51037,Charlotte,Piedmont,7,1,0
2020-04-29,51041,Chesterfield,Chesterfield,501,41,19
2020-04-29,51043,Clarke,"Lord Fairfax",8,1,0
2020-04-29,51045,Craig,Alleghany,2,0,0
2020-04-29,51047,Culpeper,"Rappahannock Rapidan",129,11,3
2020-04-29,51049,Cumberland,Piedmont,11,1,0
2020-04-29,51051,Dickenson,"Cumberland Plateau",0,0,0
2020-04-29,51053,Dinwiddie,Crater,15,6,0
2020-04-29,51057,Essex,"Three Rivers",6,1,0
2020-04-29,51059,Fairfax,Fairfax,3448,585,124
2020-04-29,51061,Fauquier,"Rappahannock Rapidan",109,10,2
2020-04-29,51063,Floyd,"New River",2,0,0
2020-04-29,51065,Fluvanna,"Thomas Jefferson",73,19,5
2020-04-29,51067,"Franklin County","West Piedmont",21,3,0
2020-04-29,51069,Frederick,"Lord Fairfax",101,11,1
2020-04-29,51071,Giles,"New River",4,0,0
2020-04-29,51073,Gloucester,"Three Rivers",23,5,1
2020-04-29,51075,Goochland,Chickahominy,74,10,4
2020-04-29,51077,Grayson,"Mount Rogers",1,0,0
2020-04-29,51079,Greene,"Thomas Jefferson",10,2,1
2020-04-29,51081,Greensville,Crater,38,10,6
2020-04-29,51083,Halifax,Southside,17,1,0
2020-04-29,51085,Hanover,Chickahominy,113,30,9
2020-04-29,51087,Henrico,Henrico,846,122,98
2020-04-29,51089,Henry,"West Piedmont",16,2,1
2020-04-29,51091,Highland,"Central Shenandoah",2,0,0
2020-04-29,51093,"Isle of Wight","Western Tidewater",96,9,2
2020-04-29,51095,"James City",Peninsula,155,51,12
2020-04-29,51097,"King and Queen","Three Rivers",2,0,0
2020-04-29,51099,"King George",Rappahannock,30,12,4
2020-04-29,51101,"King William","Three Rivers",5,1,1
2020-04-29,51103,Lancaster,"Three Rivers",1,1,0
2020-04-29,51105,Lee,Lenowisco,9,1,0
2020-04-29,51107,Loudoun,Loudoun,727,87,14
2020-04-29,51109,Louisa,"Thomas Jefferson",41,9,0
2020-04-29,51111,Lunenburg,Piedmont,4,0,0
2020-04-29,51113,Madison,"Rappahannock Rapidan",14,1,0
2020-04-29,51115,Mathews,"Three Rivers",4,1,0
2020-04-29,51117,Mecklenburg,Southside,100,20,10
2020-04-29,51119,Middlesex,"Three Rivers",4,0,0
2020-04-29,51121,Montgomery,"New River",55,6,1
2020-04-29,51125,Nelson,"Thomas Jefferson",7,0,0
2020-04-29,51127,"New Kent",Chickahominy,23,4,1
2020-04-29,51131,Northampton,"Eastern Shore",36,3,0
2020-04-29,51133,Northumberland,"Three Rivers",8,0,0
2020-04-29,51135,Nottoway,Piedmont,12,0,0
2020-04-29,51137,Orange,"Rappahannock Rapidan",27,3,0
2020-04-29,51139,Page,"Lord Fairfax",91,10,1
2020-04-29,51141,Patrick,"West Piedmont",2,0,0
2020-04-29,51143,Pittsylvania,Pittsylvania-Danville,12,6,1
2020-04-29,51145,Powhatan,Chesterfield,12,0,0
2020-04-29,51147,"Prince Edward",Piedmont,46,4,2
2020-04-29,51149,"Prince George",Crater,33,4,0
2020-04-29,51153,"Prince William","Prince William",1527,159,22
2020-04-29,51155,Pulaski,"New River",9,2,0
2020-04-29,51157,Rappahannock,"Rappahannock Rapidan",3,0,0
2020-04-29,51159,"Richmond County","Three Rivers",143,5,0
2020-04-29,51161,"Roanoke County",Alleghany,47,1,0
2020-04-29,51163,Rockbridge,"Central Shenandoah",5,0,0
2020-04-29,51165,Rockingham,"Central Shenandoah",220,14,1
2020-04-29,51167,Russell,"Cumberland Plateau",3,1,0
2020-04-29,51169,Scott,Lenowisco,7,2,1
2020-04-29,51171,Shenandoah,"Lord Fairfax",95,11,2
2020-04-29,51173,Smyth,"Mount Rogers",13,4,0
2020-04-29,51175,Southampton,"Western Tidewater",115,3,1
2020-04-29,51177,Spotsylvania,Rappahannock,131,23,3
2020-04-29,51179,Stafford,Rappahannock,225,44,2
2020-04-29,51181,Surry,Crater,4,1,1
2020-04-29,51183,Sussex,Crater,30,3,1
2020-04-29,51185,Tazewell,"Cumberland Plateau",6,0,0
2020-04-29,51187,Warren,"Lord Fairfax",51,3,0
2020-04-29,51191,Washington,"Mount Rogers",36,8,3
2020-04-29,51193,Westmoreland,"Three Rivers",22,2,0
2020-04-29,51195,Wise,Lenowisco,22,9,1
2020-04-29,51197,Wythe,"Mount Rogers",11,1,1
2020-04-29,51199,York,Peninsula,45,6,1
2020-04-29,51510,Alexandria,Alexandria,700,92,21
2020-04-29,51520,Bristol,"Mount Rogers",1,0,0
2020-04-29,51530,"Buena Vista City","Central Shenandoah",5,0,0
2020-04-29,51540,Charlottesville,"Thomas Jefferson",52,13,2
2020-04-29,51550,Chesapeake,Chesapeake,232,56,6
2020-04-29,51570,"Colonial Heights",Chesterfield,49,1,4
2020-04-29,51580,Covington,Alleghany,0,0,0
2020-04-29,51590,Danville,Pittsylvania-Danville,34,13,1
2020-04-29,51595,Emporia,Crater,22,8,2
2020-04-29,51600,"Fairfax City",Fairfax,27,4,2
2020-04-29,51610,"Falls Church",Fairfax,26,3,2
2020-04-29,51620,"Franklin City","Western Tidewater",19,2,0
2020-04-29,51630,Fredericksburg,Rappahannock,28,7,0
2020-04-29,51640,Galax,"Mount Rogers",4,1,0
2020-04-29,51650,Hampton,Hampton,109,28,1
2020-04-29,51660,Harrisonburg,"Central Shenandoah",411,26,11
2020-04-29,51670,Hopewell,Crater,24,8,0
2020-04-29,51678,Lexington,"Central Shenandoah",3,0,0
2020-04-29,51680,Lynchburg,"Central Virginia",52,5,1
2020-04-29,51683,"Manassas City","Prince William",196,28,3
2020-04-29,51685,"Manassas Park","Prince William",60,8,1
2020-04-29,51690,Martinsville,"West Piedmont",2,0,0
2020-04-29,51700,"Newport News",Peninsula,114,33,7
2020-04-29,51710,Norfolk,Norfolk,192,39,3
2020-04-29,51720,Norton,Lenowisco,2,2,0
2020-04-29,51730,Petersburg,Crater,31,13,2
2020-04-29,51735,Poquoson,Peninsula,6,2,0
2020-04-29,51740,Portsmouth,Portsmouth,150,33,5
2020-04-29,51750,Radford,"New River",3,0,0
2020-04-29,51760,"Richmond City",Richmond,323,62,14
