"Administration Date",FIPS,Locality,"Health District","Facility Type","Vaccine Manufacturer","Dose Number","Vaccine Doses Administered Count"
01/08/2021,51065,Fluvanna,"Blue Ridge","Other Community Health Providers",Pfizer,2,3
01/25/2021,51047,Culpeper,"Rappahannock Rapidan","Federal LTCF Program",Pfizer,2,3
01/17/2021,"Out of State","Out of State","Out of State",Hospitals,Pfizer,2,1
01/28/2021,51165,Rockingham,"Central Shenandoah",Hospitals,Pfizer,2,1
01/22/2021,51107,Loudoun,Loudoun,"Medical Practices",Moderna,2,2
01/19/2021,51071,Giles,"New River","Local Health Departments",Moderna,1,24
02/02/2021,"Out of State","Out of State","Out of State","Local Health Departments",Moderna,2,12
01/23/2021,"Out of State","Out of State","Out of State",Hospitals,Pfizer,1,1
01/29/2021,51067,"Franklin County","West Piedmont",Hospitals,Moderna,1,9
01/07/2021,51167,Russell,"Cumberland Plateau",Hospitals,Moderna,1,5
01/29/2021,"Out of State","Out of State","Out of State","Medical Practices",Pfizer,1,1
02/02/2021,51550,Chesapeake,Chesapeake,"Local Health Departments",Pfizer,1,233
02/04/2021,"Out of State","Out of State","Out of State","Other Community Health Providers",Pfizer,2,1
01/13/2021,51630,Fredericksburg,Rappahannock,Hospitals,Pfizer,1,4
01/13/2021,51790,Staunton,"Central Shenandoah","Federal LTCF Program",Pfizer,1,3
01/15/2021,51085,Hanover,Chickahominy,"Medical Practices",Pfizer,1,6
01/20/2021,51029,Buckingham,Piedmont,"Local Health Departments",Moderna,1,5
01/26/2021,51115,Mathews,"Three Rivers","Other Community Health Providers",Pfizer,1,2
01/07/2021,51011,Appomattox,"Central Virginia","Medical Practices",Moderna,1,5
01/22/2021,51820,Waynesboro,"Central Shenandoah","Federal LTCF Program",Pfizer,1,3
02/06/2021,51165,Rockingham,"Central Shenandoah",Hospitals,Pfizer,1,4
02/01/2021,"Out of State","Out of State","Out of State",Hospitals,Pfizer,1,2
01/26/2021,51117,Mecklenburg,Southside,"Federal LTCF Program",Pfizer,2,5
02/04/2021,51041,Chesterfield,Chesterfield,"Federal LTCF Program",Pfizer,1,269
01/27/2021,51149,"Prince George",Crater,"Medical Practices",Moderna,1,2
02/06/2021,51155,Pulaski,"New River","Local Health Departments",Moderna,1,1
02/03/2021,51033,Caroline,Rappahannock,Hospitals,Moderna,2,6
01/27/2021,51135,Nottoway,Piedmont,"Medical Practices",Moderna,2,1
02/04/2021,"Out of State","Out of State","Out of State","Medical Practices",Pfizer,1,1
02/01/2021,"Out of State","Out of State","Out of State",Hospitals,Moderna,2,2
12/20/2020,"Out of State","Out of State","Out of State",Hospitals,Pfizer,1,1
01/30/2021,51041,Chesterfield,Chesterfield,"Federal LTCF Program",Pfizer,2,3
02/02/2021,51147,"Prince Edward",Piedmont,Hospitals,Pfizer,1,1
01/22/2021,51197,Wythe,"Mount Rogers","Local Health Departments",Pfizer,1,1
02/04/2021,51770,"Roanoke City",Roanoke,"Other Community Health Providers",Pfizer,1,3
02/03/2021,51167,Russell,"Cumberland Plateau","Other Community Health Providers",Moderna,1,3
02/09/2021,51175,Southampton,"Western Tidewater",Hospitals,Moderna,2,1
02/04/2021,51067,"Franklin County","West Piedmont","Local Health Departments",Pfizer,1,3
12/16/2020,51087,Henrico,Henrico,"Other Community Health Providers",Pfizer,1,14
02/04/2021,51650,Hampton,Hampton,"Other Community Health Providers",Pfizer,1,1
02/02/2021,51033,Caroline,Rappahannock,"Local Health Departments",Pfizer,1,3
01/26/2021,51740,Portsmouth,Portsmouth,Pharmacies,Moderna,1,1
02/05/2021,51197,Wythe,"Mount Rogers","Local Health Departments",Moderna,2,8
02/08/2021,51199,York,Peninsula,Hospitals,Pfizer,1,1
01/24/2021,51161,"Roanoke County",Alleghany,Pharmacies,Moderna,1,27
01/05/2021,51041,Chesterfield,Chesterfield,"Medical Practices",Pfizer,1,6
01/20/2021,51790,Staunton,"Central Shenandoah","Other Community Health Providers",Moderna,1,14
01/21/2021,51179,Stafford,Rappahannock,"Other Community Health Providers",Pfizer,2,1
12/29/2020,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,1,1
01/12/2021,51730,Petersburg,Crater,Hospitals,Pfizer,2,43
02/08/2021,51820,Waynesboro,"Central Shenandoah","Other Community Health Providers",Pfizer,2,8
01/05/2021,51750,Radford,"New River","Medical Practices",Moderna,1,1
01/27/2021,51067,"Franklin County","West Piedmont",Hospitals,Pfizer,2,3
01/13/2021,51057,Essex,"Three Rivers","Local Health Departments",Moderna,1,4
02/01/2021,"Not Reported","Not Reported","Not Reported",Hospitals,Pfizer,1,33
12/29/2020,"Not Reported","Not Reported","Not Reported","Local Health Departments",Moderna,1,19
02/02/2021,51131,Northampton,"Eastern Shore",Hospitals,Moderna,1,37
02/05/2021,51093,"Isle of Wight","Western Tidewater","Other Community Health Providers",Pfizer,1,1
01/26/2021,51163,Rockbridge,"Central Shenandoah","Other Community Health Providers",Moderna,1,3
12/30/2020,51660,Harrisonburg,"Central Shenandoah","Federal LTCF Program",Pfizer,1,35
12/22/2020,51059,Fairfax,Fairfax,Hospitals,Moderna,1,40
01/15/2021,"Not Reported","Not Reported","Not Reported","Local Health Departments",Moderna,1,209
01/11/2021,51620,"Franklin City","Western Tidewater",Hospitals,Pfizer,1,5
12/16/2020,51165,Rockingham,"Central Shenandoah","Other Community Health Providers",Pfizer,1,13
01/23/2021,"Out of State","Out of State","Out of State","Local Health Departments",Moderna,1,8
02/08/2021,51131,Northampton,"Eastern Shore",Hospitals,Pfizer,2,1
01/19/2021,51191,Washington,"Mount Rogers","Federal LTCF Program",Pfizer,2,35
01/13/2021,51043,Clarke,"Lord Fairfax","Local Health Departments",Moderna,1,9
01/05/2021,51041,Chesterfield,Chesterfield,Hospitals,Pfizer,2,113
02/05/2021,51067,"Franklin County","West Piedmont",Hospitals,Pfizer,1,2
01/21/2021,"Out of State","Out of State","Out of State","Other Community Health Providers",Moderna,1,2
02/09/2021,51109,Louisa,"Blue Ridge","Medical Practices",Moderna,1,1
01/01/2021,51139,Page,"Lord Fairfax","Other Community Health Providers",Moderna,1,1
02/03/2021,51063,Floyd,"New River","Local Health Departments",Pfizer,1,18
01/23/2021,51127,"New Kent",Chickahominy,"Other Community Health Providers",Moderna,1,5
02/05/2021,51147,"Prince Edward",Piedmont,"Other Community Health Providers",Moderna,1,17
01/04/2021,"Not Reported","Not Reported","Not Reported","Federal LTCF Program",Pfizer,1,9
01/25/2021,51061,Fauquier,"Rappahannock Rapidan","Federal LTCF Program",Pfizer,2,2
12/18/2020,51610,"Falls Church",Fairfax,Hospitals,Pfizer,1,11
02/04/2021,51131,Northampton,"Eastern Shore","Local Health Departments",Moderna,2,1
01/12/2021,51165,Rockingham,"Central Shenandoah",Hospitals,Moderna,1,13
01/12/2021,51083,Halifax,Southside,"Federal LTCF Program",Pfizer,1,1
01/27/2021,51003,Albemarle,"Blue Ridge","Local Health Departments",Moderna,2,18
01/05/2021,51007,Amelia,Piedmont,"Local Health Departments",Moderna,1,3
01/31/2021,51810,"Virginia Beach","Virginia Beach","Other Community Health Providers",Moderna,2,1
01/21/2021,51161,"Roanoke County",Alleghany,"Federal LTCF Program",Pfizer,2,3
12/23/2020,51175,Southampton,"Western Tidewater",Hospitals,Pfizer,1,3
01/12/2021,51023,Botetourt,Alleghany,"Other Community Health Providers",Pfizer,1,1
01/22/2021,51149,"Prince George",Crater,"Medical Practices",Pfizer,1,1
12/29/2020,51179,Stafford,Rappahannock,"Federal LTCF Program",Pfizer,1,12
02/01/2021,51095,"James City",Peninsula,"Medical Practices",Pfizer,2,71
01/26/2021,51107,Loudoun,Loudoun,"Federal LTCF Program",Pfizer,1,35
01/25/2021,51740,Portsmouth,Portsmouth,"Medical Practices",Moderna,1,26
01/21/2021,"Out of State","Out of State","Out of State",Hospitals,Pfizer,1,1
01/31/2021,51179,Stafford,Rappahannock,"Other Community Health Providers",Moderna,2,2
01/06/2021,51043,Clarke,"Lord Fairfax",Hospitals,Pfizer,1,3
12/30/2020,51183,Sussex,Crater,"Local Health Departments",Moderna,1,1
01/28/2021,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,1,9
02/04/2021,51099,"King George",Rappahannock,Pharmacies,Moderna,1,36
01/12/2021,51800,Suffolk,"Western Tidewater","Medical Practices",Pfizer,1,10
01/02/2021,51085,Hanover,Chickahominy,"Medical Practices",Moderna,1,7
02/01/2021,51011,Appomattox,"Central Virginia",Pharmacies,Moderna,1,2
02/08/2021,51191,Washington,"Mount Rogers","Other Community Health Providers",Pfizer,1,31
12/29/2020,51195,Wise,Lenowisco,Hospitals,Pfizer,1,32
12/29/2020,51041,Chesterfield,Chesterfield,Hospitals,Pfizer,1,52
01/04/2021,51077,Grayson,"Mount Rogers",Hospitals,Moderna,1,1
01/21/2021,51590,Danville,Pittsylvania-Danville,"Federal LTCF Program",Pfizer,2,1
01/22/2021,"Out of State","Out of State","Out of State","Other Community Health Providers",Pfizer,1,1
01/25/2021,51087,Henrico,Henrico,Hospitals,Pfizer,2,113
01/23/2021,"Not Reported","Not Reported","Not Reported","Federal LTCF Program",Pfizer,1,1
01/13/2021,"Out of State","Out of State","Out of State",Hospitals,Pfizer,2,2
01/27/2021,51053,Dinwiddie,Crater,"Other Community Health Providers",Moderna,1,1
01/07/2021,51095,"James City",Peninsula,"Federal LTCF Program",Pfizer,1,5
02/09/2021,51740,Portsmouth,Portsmouth,"Medical Practices",Moderna,2,2
01/25/2021,"Out of State","Out of State","Out of State","Medical Practices",Moderna,1,1
01/24/2021,51770,"Roanoke City",Roanoke,"Other Community Health Providers",Moderna,2,1
02/01/2021,51001,Accomack,"Eastern Shore",Hospitals,Pfizer,2,17
01/15/2021,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,1,7
02/03/2021,51179,Stafford,Rappahannock,"Other Community Health Providers",Moderna,1,4
02/05/2021,"Out of State","Out of State","Out of State","Other Community Health Providers",Moderna,2,1
01/04/2021,"Out of State","Out of State","Out of State",Hospitals,Pfizer,1,2
01/29/2021,51013,Arlington,Arlington,"Other Community Health Providers",Pfizer,2,1
02/05/2021,51037,Charlotte,Piedmont,Hospitals,Moderna,1,14
02/02/2021,51095,"James City",Peninsula,"Medical Practices",Pfizer,1,22
01/31/2021,51061,Fauquier,"Rappahannock Rapidan","Other Community Health Providers",Pfizer,1,1
01/28/2021,51165,Rockingham,"Central Shenandoah","Federal LTCF Program",Pfizer,2,47
01/23/2021,51770,"Roanoke City",Roanoke,Pharmacies,Moderna,1,15
01/27/2021,51670,Hopewell,Crater,"Federal LTCF Program",Pfizer,1,9
01/20/2021,51660,Harrisonburg,"Central Shenandoah","Local Health Departments",Moderna,1,119
01/27/2021,51197,Wythe,"Mount Rogers","Local Health Departments",Moderna,1,100
01/08/2021,51530,"Buena Vista City","Central Shenandoah",Hospitals,Pfizer,1,10
01/22/2021,51135,Nottoway,Piedmont,Hospitals,Moderna,2,1
12/22/2020,51065,Fluvanna,"Blue Ridge","Local Health Departments",Moderna,1,1
01/15/2021,"Out of State","Out of State","Out of State",Hospitals,Pfizer,2,3
01/15/2021,51197,Wythe,"Mount Rogers",Pharmacies,Moderna,1,11
01/20/2021,51540,Charlottesville,"Blue Ridge","Medical Practices",Moderna,1,8
01/19/2021,51023,Botetourt,Alleghany,Hospitals,Pfizer,1,7
01/19/2021,51153,"Prince William","Prince William","Medical Practices",Moderna,2,1
01/26/2021,51131,Northampton,"Eastern Shore",Hospitals,Moderna,2,5
01/22/2021,51109,Louisa,"Blue Ridge",Hospitals,Moderna,1,20
02/05/2021,51149,"Prince George",Crater,"Medical Practices",Moderna,2,4
01/14/2021,51177,Spotsylvania,Rappahannock,"Local Health Departments",Moderna,1,150
01/31/2021,51109,Louisa,"Blue Ridge",Hospitals,Pfizer,2,1
02/05/2021,"Out of State","Out of State","Out of State",Hospitals,Pfizer,1,2
12/29/2020,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,1,4
01/19/2021,51800,Suffolk,"Western Tidewater","Federal LTCF Program",Pfizer,2,11
01/06/2021,51057,Essex,"Three Rivers",Hospitals,Pfizer,1,2
01/19/2021,51145,Powhatan,Chesterfield,Hospitals,Pfizer,2,1
01/31/2021,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,2,1
02/09/2021,51105,Lee,Lenowisco,"Local Health Departments",Moderna,2,6
01/26/2021,51145,Powhatan,Chesterfield,Hospitals,Moderna,1,3
01/25/2021,"Out of State","Out of State","Out of State","Medical Practices",Moderna,1,1
01/29/2021,51177,Spotsylvania,Rappahannock,"Other Community Health Providers",Moderna,1,2
01/28/2021,51057,Essex,"Three Rivers","Medical Practices",Pfizer,1,1
01/13/2021,51155,Pulaski,"New River",Pharmacies,Moderna,1,50
12/16/2020,51059,Fairfax,Fairfax,Hospitals,Pfizer,1,314
01/29/2021,"Not Reported","Not Reported","Not Reported","Local Health Departments",Pfizer,1,120
02/05/2021,51187,Warren,"Lord Fairfax","Federal LTCF Program",Pfizer,2,6
01/21/2021,"Out of State","Out of State","Out of State","Local Health Departments",Moderna,1,14
02/04/2021,51153,"Prince William","Prince William",Hospitals,Pfizer,2,117
02/05/2021,51670,Hopewell,Crater,Pharmacies,Moderna,2,1
01/30/2021,51079,Greene,"Blue Ridge","Federal LTCF Program",Pfizer,1,3
02/02/2021,51135,Nottoway,Piedmont,Hospitals,Pfizer,1,1
01/31/2021,51157,Rappahannock,"Rappahannock Rapidan","Federal LTCF Program",Pfizer,2,1
01/12/2021,"Out of State","Out of State","Out of State",Hospitals,Pfizer,2,6
01/26/2021,51770,"Roanoke City",Roanoke,"Federal LTCF Program",Pfizer,1,36
12/29/2020,51107,Loudoun,Loudoun,"Local Health Departments",Moderna,1,228
01/31/2021,51510,Alexandria,Alexandria,"Medical Practices",Pfizer,1,2
02/02/2021,51590,Danville,Pittsylvania-Danville,Hospitals,Pfizer,2,1
01/25/2021,51089,Henry,"West Piedmont","Local Health Departments",Moderna,1,5
01/07/2021,51630,Fredericksburg,Rappahannock,"Other Community Health Providers",Pfizer,2,15
02/08/2021,51109,Louisa,"Blue Ridge","Other Community Health Providers",Moderna,1,2
01/22/2021,51051,Dickenson,"Cumberland Plateau",Hospitals,Moderna,1,2
01/28/2021,51790,Staunton,"Central Shenandoah","Local Health Departments",Moderna,2,8
12/19/2020,51133,Northumberland,"Three Rivers",Hospitals,Pfizer,1,1
02/04/2021,51031,Campbell,"Central Virginia",Hospitals,Pfizer,2,34
01/05/2021,"Out of State","Out of State","Out of State",Hospitals,Pfizer,1,4
01/18/2021,51011,Appomattox,"Central Virginia",Hospitals,Pfizer,1,7
01/07/2021,"Not Reported","Not Reported","Not Reported","Medical Practices",Pfizer,2,2
01/13/2021,51173,Smyth,"Mount Rogers","Other Community Health Providers",Moderna,1,3
01/25/2021,51037,Charlotte,Piedmont,"Federal LTCF Program",Pfizer,1,2
01/18/2021,51820,Waynesboro,"Central Shenandoah",Hospitals,Pfizer,1,77
01/06/2021,51191,Washington,"Mount Rogers","Local Health Departments",Moderna,1,43
01/11/2021,51041,Chesterfield,Chesterfield,"Local Health Departments",Moderna,1,15
01/10/2021,51550,Chesapeake,Chesapeake,Hospitals,Pfizer,2,1
01/05/2021,51540,Charlottesville,"Blue Ridge","Other Community Health Providers",Pfizer,2,21
01/14/2021,51700,"Newport News",Peninsula,Hospitals,Moderna,1,1
01/24/2021,51710,Norfolk,Norfolk,"Federal LTCF Program",Pfizer,2,19
01/28/2021,51107,Loudoun,Loudoun,Pharmacies,Moderna,1,10
02/06/2021,51036,"Charles City",Chickahominy,"Other Community Health Providers",Moderna,1,1
01/22/2021,51735,Poquoson,Peninsula,Hospitals,Moderna,1,2
01/07/2021,51149,"Prince George",Crater,"Other Community Health Providers",Moderna,1,2
01/21/2021,51640,Galax,"Mount Rogers","Federal LTCF Program",Pfizer,1,1
01/14/2021,"Out of State","Out of State","Out of State",Hospitals,Pfizer,1,1
12/30/2020,51670,Hopewell,Crater,"Local Health Departments",Moderna,1,2
01/28/2021,"Out of State","Out of State","Out of State","Other Community Health Providers",Moderna,2,1
01/29/2021,51023,Botetourt,Alleghany,Pharmacies,Moderna,1,22
02/02/2021,51161,"Roanoke County",Alleghany,Hospitals,Pfizer,2,38
01/22/2021,51035,Carroll,"Mount Rogers","Other Community Health Providers",Pfizer,1,1
01/20/2021,51127,"New Kent",Chickahominy,Hospitals,Pfizer,2,3
02/02/2021,51031,Campbell,"Central Virginia","Local Health Departments",Moderna,2,1
01/26/2021,"Out of State","Out of State","Out of State","Local Health Departments",Moderna,1,4
01/26/2021,51109,Louisa,"Blue Ridge","Other Community Health Providers",Moderna,2,5
01/04/2021,51670,Hopewell,Crater,"Other Community Health Providers",Moderna,1,2
01/25/2021,51169,Scott,Lenowisco,"Other Community Health Providers",Pfizer,2,4
02/01/2021,51051,Dickenson,"Cumberland Plateau","Local Health Departments",Moderna,2,3
01/26/2021,51085,Hanover,Chickahominy,"Local Health Departments",Moderna,1,130
12/18/2020,51660,Harrisonburg,"Central Shenandoah","Medical Practices",Pfizer,1,2
02/03/2021,51510,Alexandria,Alexandria,"Medical Practices",Pfizer,2,1
01/07/2021,"Not Reported","Not Reported","Not Reported","Medical Practices",Pfizer,1,2
01/25/2021,51077,Grayson,"Mount Rogers","Local Health Departments",Moderna,1,30
01/15/2021,51700,"Newport News",Peninsula,"Medical Practices",Pfizer,1,3
01/02/2021,"Out of State","Out of State","Out of State","Local Health Departments",Moderna,1,2
01/19/2021,"Out of State","Out of State","Out of State","Other Community Health Providers",Pfizer,1,3
01/20/2021,51067,"Franklin County","West Piedmont","Medical Practices",Moderna,2,4
01/07/2021,51035,Carroll,"Mount Rogers","Federal LTCF Program",Pfizer,1,22
01/29/2021,51145,Powhatan,Chesterfield,"Federal LTCF Program",Pfizer,2,3
01/18/2021,51003,Albemarle,"Blue Ridge","Other Community Health Providers",Pfizer,2,50
01/09/2021,51760,"Richmond City",Richmond,"Federal LTCF Program",Pfizer,1,2
01/12/2021,51700,"Newport News",Peninsula,Hospitals,Pfizer,2,58
12/31/2020,51109,Louisa,"Blue Ridge","Local Health Departments",Moderna,1,3
02/02/2021,51630,Fredericksburg,Rappahannock,"Local Health Departments",Moderna,2,3
01/25/2021,51127,"New Kent",Chickahominy,Hospitals,Moderna,1,2
01/15/2021,51171,Shenandoah,"Lord Fairfax","Other Community Health Providers",Moderna,1,1
01/15/2021,51117,Mecklenburg,Southside,"Local Health Departments",Moderna,1,77
02/08/2021,51161,"Roanoke County",Alleghany,Hospitals,Moderna,1,1
01/20/2021,51750,Radford,"New River","Local Health Departments",Pfizer,1,2
01/16/2021,51047,Culpeper,"Rappahannock Rapidan","Local Health Departments",Moderna,1,10
02/09/2021,51735,Poquoson,Peninsula,"Medical Practices",Moderna,1,1
02/01/2021,51730,Petersburg,Crater,Pharmacies,Moderna,1,3
01/29/2021,51113,Madison,"Rappahannock Rapidan",Hospitals,Pfizer,2,1
01/13/2021,"Out of State","Out of State","Out of State","Local Health Departments",Moderna,1,5
01/24/2021,51700,"Newport News",Peninsula,"Federal LTCF Program",Pfizer,2,2
01/16/2021,"Out of State","Out of State","Out of State","Other Community Health Providers",Moderna,1,1
01/29/2021,"Not Reported","Not Reported","Not Reported","Other Community Health Providers",Pfizer,1,20
01/27/2021,51113,Madison,"Rappahannock Rapidan",Hospitals,Moderna,1,9
01/20/2021,"Not Reported","Not Reported","Not Reported","Medical Practices",Pfizer,1,4
01/22/2021,51087,Henrico,Henrico,"Federal LTCF Program",Pfizer,1,299
02/06/2021,51153,"Prince William","Prince William",Hospitals,Moderna,1,1
01/28/2021,51127,"New Kent",Chickahominy,"Federal LTCF Program",Pfizer,2,1
12/21/2020,"Not Reported","Not Reported","Not Reported","Medical Practices",Pfizer,1,2
02/02/2021,51001,Accomack,"Eastern Shore","Medical Practices",Moderna,1,43
02/02/2021,"Not Reported","Not Reported","Not Reported","Medical Practices",Pfizer,1,16
02/02/2021,51540,Charlottesville,"Blue Ridge",Hospitals,Pfizer,1,16
01/24/2021,51147,"Prince Edward",Piedmont,"Federal LTCF Program",Pfizer,2,1
02/06/2021,51790,Staunton,"Central Shenandoah","Local Health Departments",Moderna,1,28
01/16/2021,51550,Chesapeake,Chesapeake,Hospitals,Moderna,1,2
02/02/2021,51081,Greensville,Crater,"Local Health Departments",Moderna,2,27
