"Report Date",FIPS,Locality,"VDH Health District","Total Cases",Hospitalizations,Deaths
2020-03-30,51015,Augusta,"Central Shenandoah",0,0,0
2020-03-30,51017,Bath,"Central Shenandoah",0,0,0
2020-03-30,51019,Bedford,"Central Virginia",2,0,0
2020-03-30,51021,Bland,"Mount Rogers",0,0,0
2020-03-30,51023,Botetourt,Alleghany,5,2,1
2020-03-30,51025,Brunswick,Southside,0,0,0
2020-03-30,51027,Buchanan,"Cumberland Plateau",0,0,0
2020-03-30,51029,Buckingham,Piedmont,0,0,0
2020-03-30,51031,Campbell,"Central Virginia",0,0,0
2020-03-30,51033,Caroline,Rappahannock,0,0,0
2020-03-30,51035,Carroll,"Mount Rogers",0,0,0
2020-03-30,51036,"Charles City",Chickahominy,1,0,0
2020-03-30,51037,Charlotte,Piedmont,0,0,0
2020-03-30,51041,Chesterfield,Chesterfield,21,3,0
2020-03-30,51043,Clarke,"Lord Fairfax",0,0,0
2020-03-30,51045,Craig,Alleghany,0,0,0
2020-03-30,51047,Culpeper,"Rappahannock Rapidan",3,1,0
2020-03-30,51049,Cumberland,Piedmont,0,0,0
2020-03-30,51051,Dickenson,"Cumberland Plateau",0,0,0
2020-03-30,51053,Dinwiddie,Crater,0,0,0
2020-03-30,51057,Essex,"Three Rivers",0,0,0
2020-03-30,51059,Fairfax,Fairfax,224,15,2
2020-03-30,51061,Fauquier,"Rappahannock Rapidan",6,0,0
2020-03-30,51063,Floyd,"New River",0,0,0
2020-03-30,51065,Fluvanna,"Thomas Jefferson",3,0,0
2020-03-30,51067,"Franklin County","West Piedmont",5,0,0
2020-03-30,51069,Frederick,"Lord Fairfax",10,2,0
2020-03-30,51071,Giles,"New River",0,0,0
2020-03-30,51073,Gloucester,"Three Rivers",7,0,0
2020-03-30,51075,Goochland,Chickahominy,6,1,0
2020-03-30,51077,Grayson,"Mount Rogers",0,0,0
2020-03-30,51079,Greene,"Thomas Jefferson",1,0,0
2020-03-30,51081,Greensville,Crater,3,0,0
2020-03-30,51083,Halifax,Southside,1,0,0
2020-03-30,51085,Hanover,Chickahominy,5,1,0
2020-03-30,51087,Henrico,Henrico,44,8,6
2020-03-30,51089,Henry,"West Piedmont",1,0,0
2020-03-30,51091,Highland,"Central Shenandoah",0,0,0
2020-03-30,51093,"Isle of Wight","Western Tidewater",3,1,0
2020-03-30,51095,"James City",Peninsula,73,19,4
2020-03-30,51097,"King and Queen","Three Rivers",0,0,0
2020-03-30,51099,"King George",Rappahannock,3,0,0
2020-03-30,51101,"King William","Three Rivers",1,0,0
2020-03-30,51103,Lancaster,"Three Rivers",1,0,0
2020-03-30,51105,Lee,Lenowisco,2,0,0
2020-03-30,51107,Loudoun,Loudoun,61,7,2
2020-03-30,51109,Louisa,"Thomas Jefferson",8,0,0
2020-03-30,51111,Lunenburg,Piedmont,0,0,0
2020-03-30,51113,Madison,"Rappahannock Rapidan",3,0,0
2020-03-30,51115,Mathews,"Three Rivers",2,0,0
2020-03-30,51117,Mecklenburg,Southside,4,1,0
2020-03-30,51119,Middlesex,"Three Rivers",0,0,0
2020-03-30,51121,Montgomery,"New River",1,0,0
2020-03-30,51125,Nelson,"Thomas Jefferson",2,0,0
2020-03-30,51127,"New Kent",Chickahominy,1,0,0
2020-03-30,51131,Northampton,"Eastern Shore",1,0,0
2020-03-30,51133,Northumberland,"Three Rivers",2,0,0
2020-03-30,51135,Nottoway,Piedmont,1,0,0
2020-03-30,51137,Orange,"Rappahannock Rapidan",1,0,0
2020-03-30,51139,Page,"Lord Fairfax",0,0,0
2020-03-30,51141,Patrick,"West Piedmont",0,0,0
2020-03-30,51143,Pittsylvania,Pittsylvania-Danville,1,1,1
2020-03-30,51145,Powhatan,Chesterfield,3,0,0
2020-03-30,51147,"Prince Edward",Piedmont,2,0,0
2020-03-30,51149,"Prince George",Crater,5,1,0
2020-03-30,51153,"Prince William","Prince William",79,17,1
2020-03-30,51155,Pulaski,"New River",0,0,0
2020-03-30,51157,Rappahannock,"Rappahannock Rapidan",0,0,0
2020-03-30,51159,"Richmond County","Three Rivers",0,0,0
2020-03-30,51161,"Roanoke County",Alleghany,2,0,0
2020-03-30,51163,Rockbridge,"Central Shenandoah",2,0,0
2020-03-30,51165,Rockingham,"Central Shenandoah",5,0,0
2020-03-30,51167,Russell,"Cumberland Plateau",0,0,0
2020-03-30,51169,Scott,Lenowisco,0,0,0
2020-03-30,51171,Shenandoah,"Lord Fairfax",6,3,0
2020-03-30,51173,Smyth,"Mount Rogers",1,1,0
2020-03-30,51175,Southampton,"Western Tidewater",1,1,1
2020-03-30,51177,Spotsylvania,Rappahannock,6,2,0
2020-03-30,51179,Stafford,Rappahannock,20,1,0
2020-03-30,51181,Surry,Crater,0,0,0
2020-03-30,51183,Sussex,Crater,0,0,0
2020-03-30,51185,Tazewell,"Cumberland Plateau",2,0,0
2020-03-30,51187,Warren,"Lord Fairfax",2,0,0
2020-03-30,51191,Washington,"Mount Rogers",2,1,0
2020-03-30,51193,Westmoreland,"Three Rivers",0,0,0
2020-03-30,51195,Wise,Lenowisco,0,0,0
2020-03-30,51197,Wythe,"Mount Rogers",1,0,0
2020-03-30,51199,York,Peninsula,11,2,1
2020-03-30,51510,Alexandria,Alexandria,26,1,0
2020-03-30,51520,Bristol,"Mount Rogers",1,0,0
2020-03-30,51530,"Buena Vista City","Central Shenandoah",0,0,0
2020-03-30,51540,Charlottesville,"Thomas Jefferson",13,0,0
2020-03-30,51550,Chesapeake,Chesapeake,18,3,0
2020-03-30,51570,"Colonial Heights",Chesterfield,0,0,0
2020-03-30,51580,Covington,Alleghany,0,0,0
2020-03-30,51590,Danville,Pittsylvania-Danville,4,2,0
2020-03-30,51595,Emporia,Crater,0,0,0
2020-03-30,51600,"Fairfax City",Fairfax,1,0,0
2020-03-30,51610,"Falls Church",Fairfax,0,0,0
2020-03-30,51620,"Franklin City","Western Tidewater",0,0,0
2020-03-30,51630,Fredericksburg,Rappahannock,1,0,0
2020-03-30,51640,Galax,"Mount Rogers",1,1,0
2020-03-30,51650,Hampton,Hampton,9,1,0
2020-03-30,51660,Harrisonburg,"Central Shenandoah",6,0,0
2020-03-30,51670,Hopewell,Crater,3,0,0
2020-03-30,51678,Lexington,"Central Shenandoah",0,0,0
2020-03-30,51680,Lynchburg,"Central Virginia",4,1,0
2020-03-30,51683,"Manassas City","Prince William",7,0,0
2020-03-30,51685,"Manassas Park","Prince William",1,1,0
2020-03-30,51690,Martinsville,"West Piedmont",0,0,0
2020-03-30,51700,"Newport News",Peninsula,18,3,2
2020-03-30,51710,Norfolk,Norfolk,17,3,0
2020-03-30,51720,Norton,Lenowisco,0,0,0
2020-03-30,51730,Petersburg,Crater,2,0,0
2020-03-30,51735,Poquoson,Peninsula,2,0,0
2020-03-30,51740,Portsmouth,Portsmouth,4,1,0
2020-03-30,51750,Radford,"New River",1,0,0
2020-03-30,51760,"Richmond City",Richmond,25,2,0
2020-03-30,51770,"Roanoke City",Roanoke,6,1,0
2020-03-30,51775,Salem,Alleghany,0,0,0
2020-03-30,51790,Staunton,"Central Shenandoah",0,0,0
2020-03-30,51800,Suffolk,"Western Tidewater",3,0,0
2020-03-30,51810,"Virginia Beach","Virginia Beach",52,10,2
2020-03-30,51820,Waynesboro,"Central Shenandoah",0,0,0
2020-03-30,51830,Williamsburg,Peninsula,7,2,1
2020-03-30,51840,Winchester,"Lord Fairfax",3,0,0
2020-03-31,51001,Accomack,"Eastern Shore",7,3,0
2020-03-31,51003,Albemarle,"Thomas Jefferson",21,1,0
2020-03-31,51005,Alleghany,Alleghany,1,1,0
2020-03-31,51007,Amelia,Piedmont,2,2,1
2020-03-31,51009,Amherst,"Central Virginia",3,0,0
2020-03-31,51011,Appomattox,"Central Virginia",0,0,0
2020-03-31,51013,Arlington,Arlington,104,8,2
2020-03-31,51015,Augusta,"Central Shenandoah",0,0,0
2020-03-31,51017,Bath,"Central Shenandoah",0,0,0
2020-03-31,51019,Bedford,"Central Virginia",2,0,0
2020-03-31,51021,Bland,"Mount Rogers",0,0,0
2020-03-31,51023,Botetourt,Alleghany,5,2,1
2020-03-31,51025,Brunswick,Southside,1,1,0
2020-03-31,51027,Buchanan,"Cumberland Plateau",0,0,0
2020-03-31,51029,Buckingham,Piedmont,2,0,0
2020-03-31,51031,Campbell,"Central Virginia",1,0,0
2020-03-31,51033,Caroline,Rappahannock,0,0,0
2020-03-31,51035,Carroll,"Mount Rogers",1,0,0
2020-03-31,51036,"Charles City",Chickahominy,1,0,0
2020-03-31,51037,Charlotte,Piedmont,0,0,0
2020-03-31,51041,Chesterfield,Chesterfield,43,3,0
2020-03-31,51043,Clarke,"Lord Fairfax",1,1,0
2020-03-31,51045,Craig,Alleghany,0,0,0
2020-03-31,51047,Culpeper,"Rappahannock Rapidan",3,1,0
2020-03-31,51049,Cumberland,Piedmont,0,0,0
2020-03-31,51051,Dickenson,"Cumberland Plateau",0,0,0
2020-03-31,51053,Dinwiddie,Crater,0,0,0
2020-03-31,51057,Essex,"Three Rivers",0,0,0
2020-03-31,51059,Fairfax,Fairfax,244,17,2
2020-03-31,51061,Fauquier,"Rappahannock Rapidan",7,0,0
2020-03-31,51063,Floyd,"New River",0,0,0
2020-03-31,51065,Fluvanna,"Thomas Jefferson",3,0,0
2020-03-31,51067,"Franklin County","West Piedmont",5,0,0
2020-03-31,51069,Frederick,"Lord Fairfax",12,2,0
2020-03-31,51071,Giles,"New River",0,0,0
2020-03-31,51073,Gloucester,"Three Rivers",7,0,0
2020-03-31,51075,Goochland,Chickahominy,7,2,0
2020-03-31,51077,Grayson,"Mount Rogers",0,0,0
2020-03-31,51079,Greene,"Thomas Jefferson",1,0,0
2020-03-31,51081,Greensville,Crater,3,0,0
2020-03-31,51083,Halifax,Southside,1,0,0
2020-03-31,51085,Hanover,Chickahominy,6,1,0
2020-03-31,51087,Henrico,Henrico,62,10,6
2020-03-31,51089,Henry,"West Piedmont",1,0,0
2020-03-31,51091,Highland,"Central Shenandoah",0,0,0
2020-03-31,51093,"Isle of Wight","Western Tidewater",4,1,0
2020-03-31,51095,"James City",Peninsula,89,24,4
2020-03-31,51097,"King and Queen","Three Rivers",1,0,0
2020-03-31,51099,"King George",Rappahannock,3,0,0
2020-03-31,51101,"King William","Three Rivers",1,0,0
2020-03-31,51103,Lancaster,"Three Rivers",1,0,0
2020-03-31,51105,Lee,Lenowisco,2,0,0
2020-03-31,51107,Loudoun,Loudoun,87,8,2
2020-03-31,51109,Louisa,"Thomas Jefferson",9,0,0
2020-03-31,51111,Lunenburg,Piedmont,0,0,0
2020-03-31,51113,Madison,"Rappahannock Rapidan",3,0,0
2020-03-31,51115,Mathews,"Three Rivers",2,0,0
2020-03-31,51117,Mecklenburg,Southside,4,1,0
2020-03-31,51119,Middlesex,"Three Rivers",0,0,0
2020-03-31,51121,Montgomery,"New River",1,0,0
2020-03-31,51125,Nelson,"Thomas Jefferson",2,0,0
2020-03-31,51127,"New Kent",Chickahominy,1,0,0
2020-03-31,51131,Northampton,"Eastern Shore",1,0,0
2020-03-31,51133,Northumberland,"Three Rivers",3,0,0
2020-03-31,51135,Nottoway,Piedmont,1,0,0
2020-03-31,51137,Orange,"Rappahannock Rapidan",2,0,0
2020-03-31,51139,Page,"Lord Fairfax",1,0,0
2020-03-31,51141,Patrick,"West Piedmont",0,0,0
2020-03-31,51143,Pittsylvania,Pittsylvania-Danville,1,1,1
2020-03-31,51145,Powhatan,Chesterfield,4,0,0
2020-03-31,51147,"Prince Edward",Piedmont,2,0,0
2020-03-31,51149,"Prince George",Crater,7,1,0
2020-03-31,51153,"Prince William","Prince William",94,19,1
2020-03-31,51155,Pulaski,"New River",0,0,0
2020-03-31,51157,Rappahannock,"Rappahannock Rapidan",0,0,0
2020-03-31,51159,"Richmond County","Three Rivers",0,0,0
2020-03-31,51161,"Roanoke County",Alleghany,3,0,0
2020-03-31,51163,Rockbridge,"Central Shenandoah",2,0,0
2020-03-31,51165,Rockingham,"Central Shenandoah",5,0,0
2020-03-31,51167,Russell,"Cumberland Plateau",0,0,0
2020-03-31,51169,Scott,Lenowisco,0,0,0
2020-03-31,51171,Shenandoah,"Lord Fairfax",7,3,0
2020-03-31,51173,Smyth,"Mount Rogers",1,1,0
2020-03-31,51175,Southampton,"Western Tidewater",1,1,1
2020-03-31,51177,Spotsylvania,Rappahannock,7,2,0
2020-03-31,51179,Stafford,Rappahannock,24,2,0
2020-03-31,51181,Surry,Crater,1,0,0
2020-03-31,51183,Sussex,Crater,0,0,0
2020-03-31,51185,Tazewell,"Cumberland Plateau",2,0,0
2020-03-31,51187,Warren,"Lord Fairfax",3,1,0
2020-03-31,51191,Washington,"Mount Rogers",2,1,0
2020-03-31,51193,Westmoreland,"Three Rivers",0,0,0
2020-03-31,51195,Wise,Lenowisco,0,0,0
2020-03-31,51197,Wythe,"Mount Rogers",1,0,0
2020-03-31,51199,York,Peninsula,14,2,1
2020-03-31,51510,Alexandria,Alexandria,30,2,0
2020-03-31,51520,Bristol,"Mount Rogers",1,0,0
2020-03-31,51530,"Buena Vista City","Central Shenandoah",0,0,0
2020-03-31,51540,Charlottesville,"Thomas Jefferson",14,0,0
2020-03-31,51550,Chesapeake,Chesapeake,23,3,0
2020-03-31,51570,"Colonial Heights",Chesterfield,0,0,0
2020-03-31,51580,Covington,Alleghany,0,0,0
2020-03-31,51590,Danville,Pittsylvania-Danville,4,2,0
2020-03-31,51595,Emporia,Crater,0,0,0
2020-03-31,51600,"Fairfax City",Fairfax,1,0,0
2020-03-31,51610,"Falls Church",Fairfax,0,0,0
2020-03-31,51620,"Franklin City","Western Tidewater",1,0,0
2020-03-31,51630,Fredericksburg,Rappahannock,1,0,0
2020-03-31,51640,Galax,"Mount Rogers",1,1,0
2020-03-31,51650,Hampton,Hampton,13,3,0
2020-03-31,51660,Harrisonburg,"Central Shenandoah",6,0,0
2020-03-31,51670,Hopewell,Crater,4,0,0
2020-03-31,51678,Lexington,"Central Shenandoah",0,0,0
2020-03-31,51680,Lynchburg,"Central Virginia",5,1,0
2020-03-31,51683,"Manassas City","Prince William",8,0,0
2020-03-31,51685,"Manassas Park","Prince William",1,1,0
2020-03-31,51690,Martinsville,"West Piedmont",0,0,0
2020-03-31,51700,"Newport News",Peninsula,23,5,2
2020-03-31,51710,Norfolk,Norfolk,27,4,0
2020-03-31,51720,Norton,Lenowisco,0,0,0
2020-03-31,51730,Petersburg,Crater,2,0,0
2020-03-31,51735,Poquoson,Peninsula,2,1,0
2020-03-31,51740,Portsmouth,Portsmouth,12,3,0
2020-03-31,51750,Radford,"New River",1,0,0
2020-03-31,51760,"Richmond City",Richmond,26,2,0
2020-03-31,51770,"Roanoke City",Roanoke,6,1,0
2020-03-31,51775,Salem,Alleghany,0,0,0
2020-03-31,51790,Staunton,"Central Shenandoah",0,0,0
2020-03-31,51800,Suffolk,"Western Tidewater",4,0,0
2020-03-31,51810,"Virginia Beach","Virginia Beach",65,11,2
2020-03-31,51820,Waynesboro,"Central Shenandoah",2,0,0
2020-03-31,51830,Williamsburg,Peninsula,8,2,1
2020-03-31,51840,Winchester,"Lord Fairfax",3,0,0
2020-04-01,51001,Accomack,"Eastern Shore",7,4,0
2020-04-01,51003,Albemarle,"Thomas Jefferson",21,1,0
2020-04-01,51005,Alleghany,Alleghany,1,1,0
2020-04-01,51007,Amelia,Piedmont,2,2,1
2020-04-01,51009,Amherst,"Central Virginia",5,0,0
2020-04-01,51011,Appomattox,"Central Virginia",0,0,0
2020-04-01,51013,Arlington,Arlington,119,8,3
2020-04-01,51015,Augusta,"Central Shenandoah",1,0,0
2020-04-01,51017,Bath,"Central Shenandoah",0,0,0
2020-04-01,51019,Bedford,"Central Virginia",3,0,0
2020-04-01,51021,Bland,"Mount Rogers",0,0,0
2020-04-01,51023,Botetourt,Alleghany,6,2,1
2020-04-01,51025,Brunswick,Southside,1,1,0
2020-04-01,51027,Buchanan,"Cumberland Plateau",0,0,0
2020-04-01,51029,Buckingham,Piedmont,2,0,0
2020-04-01,51031,Campbell,"Central Virginia",2,0,0
2020-04-01,51033,Caroline,Rappahannock,0,0,0
2020-04-01,51035,Carroll,"Mount Rogers",1,0,0
2020-04-01,51036,"Charles City",Chickahominy,2,1,0
2020-04-01,51037,Charlotte,Piedmont,0,0,0
2020-04-01,51041,Chesterfield,Chesterfield,59,3,0
2020-04-01,51043,Clarke,"Lord Fairfax",1,1,0
2020-04-01,51045,Craig,Alleghany,0,0,0
2020-04-01,51047,Culpeper,"Rappahannock Rapidan",5,3,0
2020-04-01,51049,Cumberland,Piedmont,0,0,0
2020-04-01,51051,Dickenson,"Cumberland Plateau",0,0,0
2020-04-01,51053,Dinwiddie,Crater,0,0,0
2020-04-01,51057,Essex,"Three Rivers",0,0,0
2020-04-01,51059,Fairfax,Fairfax,288,32,5
2020-04-01,51061,Fauquier,"Rappahannock Rapidan",7,0,0
2020-04-01,51063,Floyd,"New River",0,0,0
2020-04-01,51065,Fluvanna,"Thomas Jefferson",3,0,0
2020-04-01,51067,"Franklin County","West Piedmont",5,0,0
2020-04-01,51069,Frederick,"Lord Fairfax",15,2,0
2020-04-01,51071,Giles,"New River",0,0,0
2020-04-01,51073,Gloucester,"Three Rivers",8,0,0
2020-04-01,51075,Goochland,Chickahominy,7,2,0
2020-04-01,51077,Grayson,"Mount Rogers",0,0,0
2020-04-01,51079,Greene,"Thomas Jefferson",1,0,0
2020-04-01,51081,Greensville,Crater,3,0,0
2020-04-01,51083,Halifax,Southside,1,0,0
2020-04-01,51085,Hanover,Chickahominy,6,1,0
2020-04-01,51087,Henrico,Henrico,78,12,6
2020-04-01,51089,Henry,"West Piedmont",2,0,0
2020-04-01,51091,Highland,"Central Shenandoah",0,0,0
2020-04-01,51093,"Isle of Wight","Western Tidewater",5,2,0
2020-04-01,51095,"James City",Peninsula,95,24,4
2020-04-01,51097,"King and Queen","Three Rivers",1,0,0
2020-04-01,51099,"King George",Rappahannock,4,0,0
2020-04-01,51101,"King William","Three Rivers",1,0,0
2020-04-01,51103,Lancaster,"Three Rivers",1,0,0
2020-04-01,51105,Lee,Lenowisco,2,0,0
2020-04-01,51107,Loudoun,Loudoun,105,15,2
2020-04-01,51109,Louisa,"Thomas Jefferson",11,0,0
2020-04-01,51111,Lunenburg,Piedmont,0,0,0
2020-04-01,51113,Madison,"Rappahannock Rapidan",3,0,0
2020-04-01,51115,Mathews,"Three Rivers",2,0,0
2020-04-01,51117,Mecklenburg,Southside,4,1,0
2020-04-01,51119,Middlesex,"Three Rivers",0,0,0
2020-04-01,51121,Montgomery,"New River",1,0,0
2020-04-01,51125,Nelson,"Thomas Jefferson",2,0,0
2020-04-01,51127,"New Kent",Chickahominy,1,0,0
2020-04-01,51131,Northampton,"Eastern Shore",1,0,0
2020-04-01,51133,Northumberland,"Three Rivers",3,0,0
2020-04-01,51135,Nottoway,Piedmont,1,0,0
2020-04-01,51137,Orange,"Rappahannock Rapidan",4,0,0
2020-04-01,51139,Page,"Lord Fairfax",1,0,0
2020-04-01,51141,Patrick,"West Piedmont",0,0,0
2020-04-01,51143,Pittsylvania,Pittsylvania-Danville,1,1,1
2020-04-01,51145,Powhatan,Chesterfield,3,0,0
2020-04-01,51147,"Prince Edward",Piedmont,2,0,0
2020-04-01,51149,"Prince George",Crater,8,1,0
2020-04-01,51153,"Prince William","Prince William",106,20,2
2020-04-01,51155,Pulaski,"New River",0,0,0
2020-04-01,51157,Rappahannock,"Rappahannock Rapidan",0,0,0
2020-04-01,51159,"Richmond County","Three Rivers",0,0,0
2020-04-01,51161,"Roanoke County",Alleghany,4,0,0
2020-04-01,51163,Rockbridge,"Central Shenandoah",2,0,0
2020-04-01,51165,Rockingham,"Central Shenandoah",9,0,0
2020-04-01,51167,Russell,"Cumberland Plateau",0,0,0
2020-04-01,51169,Scott,Lenowisco,0,0,0
2020-04-01,51171,Shenandoah,"Lord Fairfax",8,3,0
2020-04-01,51173,Smyth,"Mount Rogers",2,1,0
2020-04-01,51175,Southampton,"Western Tidewater",1,1,1
2020-04-01,51177,Spotsylvania,Rappahannock,8,2,0
2020-04-01,51179,Stafford,Rappahannock,28,3,0
2020-04-01,51181,Surry,Crater,1,0,0
2020-04-01,51183,Sussex,Crater,1,0,0
2020-04-01,51185,Tazewell,"Cumberland Plateau",2,0,0
2020-04-01,51187,Warren,"Lord Fairfax",3,1,0
2020-04-01,51191,Washington,"Mount Rogers",2,1,0
2020-04-01,51193,Westmoreland,"Three Rivers",0,0,0
2020-04-01,51195,Wise,Lenowisco,0,0,0
2020-04-01,51197,Wythe,"Mount Rogers",2,1,1
2020-04-01,51199,York,Peninsula,16,2,1
2020-04-01,51510,Alexandria,Alexandria,32,3,0
2020-04-01,51520,Bristol,"Mount Rogers",1,0,0
2020-04-01,51530,"Buena Vista City","Central Shenandoah",0,0,0
2020-04-01,51540,Charlottesville,"Thomas Jefferson",16,1,0
2020-04-01,51550,Chesapeake,Chesapeake,31,7,0
2020-04-01,51570,"Colonial Heights",Chesterfield,0,0,0
2020-04-01,51580,Covington,Alleghany,1,0,0
2020-04-01,51590,Danville,Pittsylvania-Danville,4,2,0
2020-04-01,51595,Emporia,Crater,0,0,0
2020-04-01,51600,"Fairfax City",Fairfax,0,0,0
2020-04-01,51610,"Falls Church",Fairfax,0,0,0
2020-04-01,51620,"Franklin City","Western Tidewater",1,0,0
2020-04-01,51630,Fredericksburg,Rappahannock,1,0,0
2020-04-01,51640,Galax,"Mount Rogers",1,1,0
2020-04-01,51650,Hampton,Hampton,14,3,0
2020-04-01,51660,Harrisonburg,"Central Shenandoah",10,0,0
2020-04-01,51670,Hopewell,Crater,4,0,0
2020-04-01,51678,Lexington,"Central Shenandoah",0,0,0
2020-04-01,51680,Lynchburg,"Central Virginia",7,1,0
2020-04-01,51683,"Manassas City","Prince William",9,0,0
2020-04-01,51685,"Manassas Park","Prince William",1,1,0
2020-04-01,51690,Martinsville,"West Piedmont",0,0,0
2020-04-01,51700,"Newport News",Peninsula,29,6,2
2020-04-01,51710,Norfolk,Norfolk,33,4,0
2020-04-01,51720,Norton,Lenowisco,0,0,0
2020-04-01,51730,Petersburg,Crater,4,0,0
2020-04-01,51735,Poquoson,Peninsula,3,1,0
2020-04-01,51740,Portsmouth,Portsmouth,13,3,0
2020-04-01,51750,Radford,"New River",1,0,0
2020-04-01,51760,"Richmond City",Richmond,33,2,0
2020-04-01,51770,"Roanoke City",Roanoke,6,1,0
2020-04-01,51775,Salem,Alleghany,0,0,0
2020-04-01,51790,Staunton,"Central Shenandoah",0,0,0
2020-04-01,51800,Suffolk,"Western Tidewater",6,1,0
2020-04-01,51810,"Virginia Beach","Virginia Beach",88,13,3
2020-04-01,51820,Waynesboro,"Central Shenandoah",2,0,0
2020-04-01,51830,Williamsburg,Peninsula,9,3,1
2020-04-01,51840,Winchester,"Lord Fairfax",5,0,0
2020-04-02,51001,Accomack,"Eastern Shore",10,4,0
2020-04-02,51003,Albemarle,"Thomas Jefferson",23,1,0
2020-04-02,51005,Alleghany,Alleghany,2,2,0
2020-04-02,51007,Amelia,Piedmont,4,2,1
2020-04-02,51009,Amherst,"Central Virginia",6,1,0
2020-04-02,51011,Appomattox,"Central Virginia",0,0,0
2020-04-02,51013,Arlington,Arlington,128,8,4
2020-04-02,51015,Augusta,"Central Shenandoah",2,0,0
2020-04-02,51017,Bath,"Central Shenandoah",0,0,0
2020-04-02,51019,Bedford,"Central Virginia",3,0,0
2020-04-02,51021,Bland,"Mount Rogers",0,0,0
2020-04-02,51023,Botetourt,Alleghany,8,3,1
2020-04-02,51025,Brunswick,Southside,1,1,0
2020-04-02,51027,Buchanan,"Cumberland Plateau",0,0,0
2020-04-02,51029,Buckingham,Piedmont,2,0,0
2020-04-02,51031,Campbell,"Central Virginia",2,0,0
2020-04-02,51033,Caroline,Rappahannock,0,0,0
2020-04-02,51035,Carroll,"Mount Rogers",1,0,0
2020-04-02,51036,"Charles City",Chickahominy,4,1,0
2020-04-02,51037,Charlotte,Piedmont,0,0,0
2020-04-02,51041,Chesterfield,Chesterfield,73,4,1
2020-04-02,51043,Clarke,"Lord Fairfax",1,1,0
2020-04-02,51045,Craig,Alleghany,0,0,0
2020-04-02,51047,Culpeper,"Rappahannock Rapidan",6,3,1
2020-04-02,51049,Cumberland,Piedmont,1,0,0
2020-04-02,51051,Dickenson,"Cumberland Plateau",0,0,0
2020-04-02,51053,Dinwiddie,Crater,0,0,0
2020-04-02,51057,Essex,"Three Rivers",0,0,0
2020-04-02,51059,Fairfax,Fairfax,328,42,5
2020-04-02,51061,Fauquier,"Rappahannock Rapidan",8,0,0
2020-04-02,51063,Floyd,"New River",0,0,0
2020-04-02,51065,Fluvanna,"Thomas Jefferson",4,0,0
2020-04-02,51067,"Franklin County","West Piedmont",6,0,0
2020-04-02,51069,Frederick,"Lord Fairfax",16,2,0
2020-04-02,51071,Giles,"New River",0,0,0
2020-04-02,51073,Gloucester,"Three Rivers",8,0,0
2020-04-02,51075,Goochland,Chickahominy,9,2,0
2020-04-02,51077,Grayson,"Mount Rogers",0,0,0
2020-04-02,51079,Greene,"Thomas Jefferson",1,0,0
2020-04-02,51081,Greensville,Crater,3,0,0
2020-04-02,51083,Halifax,Southside,1,0,0
2020-04-02,51085,Hanover,Chickahominy,8,2,0
2020-04-02,51087,Henrico,Henrico,87,13,6
2020-04-02,51089,Henry,"West Piedmont",2,0,0
2020-04-02,51091,Highland,"Central Shenandoah",0,0,0
2020-04-02,51093,"Isle of Wight","Western Tidewater",8,2,0
2020-04-02,51095,"James City",Peninsula,97,24,4
2020-04-02,51097,"King and Queen","Three Rivers",1,0,0
2020-04-02,51099,"King George",Rappahannock,4,0,0
2020-04-02,51101,"King William","Three Rivers",1,0,0
2020-04-02,51103,Lancaster,"Three Rivers",1,0,0
2020-04-02,51105,Lee,Lenowisco,2,0,0
2020-04-02,51107,Loudoun,Loudoun,121,19,3
2020-04-02,51109,Louisa,"Thomas Jefferson",12,0,0
2020-04-02,51111,Lunenburg,Piedmont,0,0,0
2020-04-02,51113,Madison,"Rappahannock Rapidan",3,0,0
2020-04-02,51115,Mathews,"Three Rivers",2,0,0
2020-04-02,51117,Mecklenburg,Southside,5,1,0
2020-04-02,51119,Middlesex,"Three Rivers",0,0,0
2020-04-02,51121,Montgomery,"New River",1,0,0
2020-04-02,51125,Nelson,"Thomas Jefferson",2,0,0
2020-04-02,51127,"New Kent",Chickahominy,3,0,0
2020-04-02,51131,Northampton,"Eastern Shore",1,0,0
2020-04-02,51133,Northumberland,"Three Rivers",3,0,0
2020-04-02,51135,Nottoway,Piedmont,1,0,0
2020-04-02,51137,Orange,"Rappahannock Rapidan",4,0,0
2020-04-02,51139,Page,"Lord Fairfax",2,0,0
2020-04-02,51141,Patrick,"West Piedmont",0,0,0
2020-04-02,51143,Pittsylvania,Pittsylvania-Danville,1,1,1
2020-04-02,51145,Powhatan,Chesterfield,3,0,0
2020-04-02,51147,"Prince Edward",Piedmont,2,0,0
2020-04-02,51149,"Prince George",Crater,8,1,0
2020-04-02,51153,"Prince William","Prince William",117,24,2
2020-04-02,51155,Pulaski,"New River",0,0,0
2020-04-02,51157,Rappahannock,"Rappahannock Rapidan",0,0,0
