"Administration Date",FIPS,Locality,"Health District","Facility Type","Vaccine Manufacturer","Dose Number","Vaccine Doses Administered Count"
01/06/2021,51045,Craig,Alleghany,Hospitals,Pfizer,2,1
01/08/2021,51173,Smyth,"Mount Rogers","Medical Practices",Pfizer,2,1
01/25/2021,51187,Warren,"Lord Fairfax",Hospitals,Moderna,1,5
01/25/2021,51003,Albemarle,"Blue Ridge","Local Health Departments",Moderna,1,102
02/15/2021,"Not Reported","Not Reported","Not Reported","Local Health Departments",Moderna,2,198
12/19/2020,51019,Bedford,"Central Virginia",Hospitals,Pfizer,1,13
02/01/2021,51683,"Manassas City","Prince William","Medical Practices",Moderna,2,1
01/26/2021,51071,Giles,"New River",Hospitals,Pfizer,1,4
02/09/2021,51131,Northampton,"Eastern Shore","Federal LTCF Program",Pfizer,2,1
02/11/2021,51065,Fluvanna,"Blue Ridge","Local Health Departments",Moderna,1,10
01/14/2021,51121,Montgomery,"New River",Hospitals,Pfizer,1,6
02/05/2021,51680,Lynchburg,"Central Virginia","Local Health Departments",Pfizer,1,28
01/14/2021,51003,Albemarle,"Blue Ridge","Other Community Health Providers",Moderna,1,6
01/29/2021,51550,Chesapeake,Chesapeake,Hospitals,Moderna,1,4
01/07/2021,51031,Campbell,"Central Virginia","Other Community Health Providers",Moderna,1,2
01/14/2021,51530,"Buena Vista City","Central Shenandoah","Other Community Health Providers",Pfizer,1,1
01/11/2021,51175,Southampton,"Western Tidewater",Hospitals,Pfizer,1,3
01/05/2021,51061,Fauquier,"Rappahannock Rapidan",Hospitals,Pfizer,1,10
01/07/2021,51630,Fredericksburg,Rappahannock,Hospitals,Moderna,1,3
01/26/2021,51810,"Virginia Beach","Virginia Beach",Pharmacies,Moderna,1,7
02/09/2021,51105,Lee,Lenowisco,"Local Health Departments",Moderna,1,3
02/06/2021,"Out of State","Out of State","Out of State","Medical Practices",Pfizer,1,46
01/04/2021,51037,Charlotte,Piedmont,Hospitals,Pfizer,1,3
02/03/2021,51121,Montgomery,"New River",Hospitals,Moderna,2,2
01/02/2021,"Out of State","Out of State","Out of State","Other Community Health Providers",Moderna,1,9
01/02/2021,51165,Rockingham,"Central Shenandoah","Other Community Health Providers",Pfizer,1,59
01/20/2021,51035,Carroll,"Mount Rogers",Hospitals,Moderna,1,38
01/20/2021,51171,Shenandoah,"Lord Fairfax","Federal LTCF Program",Pfizer,1,10
01/27/2021,51770,"Roanoke City",Roanoke,"Other Community Health Providers",Pfizer,1,2
01/24/2021,51043,Clarke,"Lord Fairfax",Hospitals,Moderna,2,2
01/12/2021,51075,Goochland,Chickahominy,"Local Health Departments",Moderna,1,29
01/22/2021,51047,Culpeper,"Rappahannock Rapidan","Local Health Departments",Moderna,1,60
02/13/2021,51103,Lancaster,"Three Rivers","Federal LTCF Program",Pfizer,1,2
01/06/2021,51137,Orange,"Rappahannock Rapidan","Medical Practices",Pfizer,1,1
02/12/2021,51570,"Colonial Heights",Chesterfield,"Federal LTCF Program",Pfizer,1,1
02/01/2021,51033,Caroline,Rappahannock,"Other Community Health Providers",Pfizer,1,1
02/11/2021,51027,Buchanan,"Cumberland Plateau","Other Community Health Providers",Moderna,1,13
12/26/2020,51099,"King George",Rappahannock,"Medical Practices",Moderna,1,1
01/27/2021,51163,Rockbridge,"Central Shenandoah","Federal LTCF Program",Pfizer,1,3
01/04/2021,51149,"Prince George",Crater,"Other Community Health Providers",Pfizer,1,1
02/15/2021,51079,Greene,"Blue Ridge","Local Health Departments",Moderna,2,1
01/19/2021,51093,"Isle of Wight","Western Tidewater","Local Health Departments",Moderna,2,1
01/15/2021,51183,Sussex,Crater,"Local Health Departments",Moderna,1,4
02/16/2021,51157,Rappahannock,"Rappahannock Rapidan","Local Health Departments",Moderna,1,22
02/09/2021,51111,Lunenburg,Piedmont,"Local Health Departments",Moderna,2,1
01/12/2021,51077,Grayson,"Mount Rogers",Pharmacies,Moderna,1,11
12/26/2020,51023,Botetourt,Alleghany,Hospitals,Pfizer,1,11
02/10/2021,51061,Fauquier,"Rappahannock Rapidan",Hospitals,Moderna,2,1
12/30/2020,51760,"Richmond City",Richmond,"Medical Practices",Moderna,1,3
02/10/2021,51800,Suffolk,"Western Tidewater","Local Health Departments",Pfizer,1,2
02/12/2021,51630,Fredericksburg,Rappahannock,Hospitals,Pfizer,2,3
01/10/2021,51660,Harrisonburg,"Central Shenandoah","Other Community Health Providers",Pfizer,2,18
02/16/2021,51185,Tazewell,"Cumberland Plateau","Local Health Departments",Pfizer,1,1
12/18/2020,51510,Alexandria,Alexandria,"Medical Practices",Pfizer,1,30
02/10/2021,51165,Rockingham,"Central Shenandoah","Medical Practices",Moderna,2,1
02/15/2021,51093,"Isle of Wight","Western Tidewater","Local Health Departments",Moderna,1,1
02/08/2021,51179,Stafford,Rappahannock,"Local Health Departments",Pfizer,1,3
01/29/2021,51139,Page,"Lord Fairfax","Local Health Departments",Moderna,1,7
12/16/2020,51775,Salem,Alleghany,Hospitals,Pfizer,1,33
01/12/2021,51830,Williamsburg,Peninsula,Hospitals,Pfizer,1,1
01/23/2021,51760,"Richmond City",Richmond,"Federal LTCF Program",Pfizer,1,53
02/03/2021,51049,Cumberland,Piedmont,Hospitals,Moderna,1,4
01/28/2021,51089,Henry,"West Piedmont",Hospitals,Moderna,1,268
01/11/2021,51061,Fauquier,"Rappahannock Rapidan","Other Community Health Providers",Moderna,1,3
01/06/2021,51091,Highland,"Central Shenandoah","Other Community Health Providers",Pfizer,2,1
01/04/2021,51173,Smyth,"Mount Rogers","Federal LTCF Program",Pfizer,1,7
01/28/2021,"Out of State","Out of State","Out of State","Medical Practices",Pfizer,2,12
01/15/2021,51143,Pittsylvania,Pittsylvania-Danville,Pharmacies,Moderna,1,2
01/31/2021,51141,Patrick,"West Piedmont","Federal LTCF Program",Pfizer,2,2
01/28/2021,51610,"Falls Church",Fairfax,"Medical Practices",Moderna,1,1
01/09/2021,51005,Alleghany,Alleghany,"Federal LTCF Program",Pfizer,1,1
02/10/2021,51179,Stafford,Rappahannock,"Other Community Health Providers",Pfizer,1,1
02/13/2021,51067,"Franklin County","West Piedmont",Pharmacies,Moderna,2,10
01/28/2021,51191,Washington,"Mount Rogers",Hospitals,Moderna,1,4
01/06/2021,51610,"Falls Church",Fairfax,Hospitals,Pfizer,1,2
12/31/2020,51171,Shenandoah,"Lord Fairfax","Local Health Departments",Moderna,1,8
02/17/2021,51081,Greensville,Crater,Pharmacies,Moderna,2,1
01/31/2021,51650,Hampton,Hampton,Pharmacies,Moderna,1,8
01/11/2021,51107,Loudoun,Loudoun,Hospitals,Pfizer,2,92
12/28/2020,51015,Augusta,"Central Shenandoah","Other Community Health Providers",Pfizer,1,10
01/07/2021,51037,Charlotte,Piedmont,Hospitals,Moderna,1,4
02/02/2021,51065,Fluvanna,"Blue Ridge","Federal LTCF Program",Pfizer,2,2
01/09/2021,51683,"Manassas City","Prince William",Hospitals,Pfizer,2,10
02/07/2021,51095,"James City",Peninsula,"Federal LTCF Program",Pfizer,2,49
01/10/2021,51540,Charlottesville,"Blue Ridge",Hospitals,Pfizer,1,1
01/18/2021,51520,Bristol,"Mount Rogers",Hospitals,Pfizer,2,6
02/08/2021,51127,"New Kent",Chickahominy,"Medical Practices",Moderna,2,2
01/22/2021,51059,Fairfax,Fairfax,"Other Community Health Providers",Moderna,2,1
02/17/2021,51179,Stafford,Rappahannock,"Federal LTCF Program",Moderna,2,2
01/15/2021,"Out of State","Out of State","Out of State","Other Community Health Providers",Pfizer,1,53
02/04/2021,51079,Greene,"Blue Ridge",Pharmacies,Moderna,1,29
02/08/2021,51163,Rockbridge,"Central Shenandoah",Hospitals,Pfizer,2,15
01/30/2021,51187,Warren,"Lord Fairfax",Hospitals,Pfizer,1,1
02/05/2021,51065,Fluvanna,"Blue Ridge","Other Community Health Providers",Moderna,1,4
02/03/2021,51590,Danville,Pittsylvania-Danville,Hospitals,Pfizer,1,1
01/02/2021,51107,Loudoun,Loudoun,"Other Community Health Providers",Moderna,1,13
01/26/2021,51049,Cumberland,Piedmont,"Other Community Health Providers",Moderna,1,8
01/24/2021,"Out of State","Out of State","Out of State",Hospitals,Pfizer,1,63
01/15/2021,51165,Rockingham,"Central Shenandoah","Other Community Health Providers",Moderna,1,3
01/29/2021,51790,Staunton,"Central Shenandoah","Other Community Health Providers",Moderna,2,9
01/21/2021,51161,"Roanoke County",Alleghany,"Federal LTCF Program",Pfizer,2,3
01/15/2021,51109,Louisa,"Blue Ridge","Other Community Health Providers",Pfizer,2,1
02/09/2021,51195,Wise,Lenowisco,"Other Community Health Providers",Moderna,1,52
01/01/2021,51109,Louisa,"Blue Ridge","Federal LTCF Program",Pfizer,1,1
12/29/2020,51015,Augusta,"Central Shenandoah","Medical Practices",Pfizer,1,1
02/03/2021,51530,"Buena Vista City","Central Shenandoah",Hospitals,Pfizer,1,2
01/11/2021,51121,Montgomery,"New River","Other Community Health Providers",Pfizer,1,2
02/12/2021,51153,"Prince William","Prince William","Federal LTCF Program",Pfizer,2,184
01/12/2021,51035,Carroll,"Mount Rogers","Local Health Departments",Moderna,1,22
01/29/2021,51169,Scott,Lenowisco,Hospitals,Pfizer,1,1
01/25/2021,51095,"James City",Peninsula,Hospitals,Moderna,1,35
12/26/2020,51085,Hanover,Chickahominy,"Medical Practices",Moderna,1,1
01/07/2021,51099,"King George",Rappahannock,"Local Health Departments",Moderna,1,5
02/09/2021,51077,Grayson,"Mount Rogers","Other Community Health Providers",Pfizer,1,3
01/21/2021,51775,Salem,Alleghany,"Other Community Health Providers",Moderna,1,6
01/24/2021,51700,"Newport News",Peninsula,Pharmacies,Moderna,1,3
12/22/2020,51019,Bedford,"Central Virginia",Hospitals,Moderna,1,5
01/28/2021,51011,Appomattox,"Central Virginia","Local Health Departments",Moderna,2,1
02/14/2021,51125,Nelson,"Blue Ridge",Hospitals,Pfizer,1,1
01/15/2021,51820,Waynesboro,"Central Shenandoah","Medical Practices",Pfizer,1,1
02/14/2021,51013,Arlington,Arlington,Hospitals,Pfizer,2,5
01/11/2021,51197,Wythe,"Mount Rogers",Hospitals,Pfizer,1,6
01/22/2021,51820,Waynesboro,"Central Shenandoah","Federal LTCF Program",Pfizer,1,3
02/01/2021,51069,Frederick,"Lord Fairfax","Federal LTCF Program",Pfizer,2,16
02/05/2021,51683,"Manassas City","Prince William","Local Health Departments",Moderna,2,29
12/29/2020,51153,"Prince William","Prince William",Hospitals,Pfizer,1,50
01/04/2021,51179,Stafford,Rappahannock,"Federal LTCF Program",Pfizer,1,3
12/30/2020,51570,"Colonial Heights",Chesterfield,"Other Community Health Providers",Pfizer,1,1
01/29/2021,51137,Orange,"Rappahannock Rapidan",Hospitals,Pfizer,2,6
02/16/2021,51680,Lynchburg,"Central Virginia","Other Community Health Providers",Moderna,2,2
01/08/2021,51103,Lancaster,"Three Rivers","Local Health Departments",Moderna,1,2
02/01/2021,51107,Loudoun,Loudoun,Hospitals,Moderna,1,5
02/02/2021,51079,Greene,"Blue Ridge","Medical Practices",Pfizer,2,1
01/29/2021,51071,Giles,"New River",Hospitals,Moderna,1,2
12/30/2020,51147,"Prince Edward",Piedmont,Hospitals,Pfizer,1,2
12/17/2020,51540,Charlottesville,"Blue Ridge","Medical Practices",Pfizer,1,1
02/12/2021,51031,Campbell,"Central Virginia","Local Health Departments",Pfizer,2,1
01/08/2021,51179,Stafford,Rappahannock,"Medical Practices",Pfizer,2,2
01/05/2021,51720,Norton,Lenowisco,Hospitals,Pfizer,1,6
02/10/2021,51109,Louisa,"Blue Ridge","Medical Practices",Moderna,1,1
02/06/2021,51161,"Roanoke County",Alleghany,Pharmacies,Moderna,1,17
02/12/2021,51820,Waynesboro,"Central Shenandoah","Federal LTCF Program",Pfizer,2,3
02/04/2021,51099,"King George",Rappahannock,"Other Community Health Providers",Moderna,1,4
02/06/2021,51139,Page,"Lord Fairfax","Other Community Health Providers",Moderna,1,26
01/29/2021,51179,Stafford,Rappahannock,Hospitals,Pfizer,1,588
01/15/2021,51107,Loudoun,Loudoun,Hospitals,Pfizer,1,212
01/19/2021,51085,Hanover,Chickahominy,"Federal LTCF Program",Pfizer,1,33
01/21/2021,"Not Reported","Not Reported","Not Reported",Hospitals,Pfizer,2,237
01/21/2021,51800,Suffolk,"Western Tidewater","Medical Practices",Pfizer,1,18
01/14/2021,51540,Charlottesville,"Blue Ridge","Other Community Health Providers",Pfizer,2,4
02/10/2021,51640,Galax,"Mount Rogers","Medical Practices",Moderna,2,2
01/11/2021,51127,"New Kent",Chickahominy,"Medical Practices",Pfizer,1,9
02/10/2021,51117,Mecklenburg,Southside,Pharmacies,Moderna,1,2
01/23/2021,51035,Carroll,"Mount Rogers",Hospitals,Pfizer,1,1
01/27/2021,51570,"Colonial Heights",Chesterfield,Hospitals,Pfizer,1,15
02/06/2021,51079,Greene,"Blue Ridge","Federal LTCF Program",Pfizer,1,2
02/01/2021,51680,Lynchburg,"Central Virginia","Medical Practices",Pfizer,1,22
01/18/2021,51620,"Franklin City","Western Tidewater","Federal LTCF Program",Pfizer,2,5
01/07/2021,51111,Lunenburg,Piedmont,"Medical Practices",Moderna,1,1
02/07/2021,51087,Henrico,Henrico,Pharmacies,Moderna,1,26
01/07/2021,51570,"Colonial Heights",Chesterfield,"Local Health Departments",Moderna,1,6
02/05/2021,51790,Staunton,"Central Shenandoah","Other Community Health Providers",Moderna,1,4
01/26/2021,51067,"Franklin County","West Piedmont","Local Health Departments",Moderna,2,1
01/19/2021,51043,Clarke,"Lord Fairfax",Hospitals,Pfizer,2,3
02/03/2021,51087,Henrico,Henrico,Pharmacies,Moderna,2,41
01/18/2021,51153,"Prince William","Prince William",Hospitals,Moderna,2,2
12/26/2020,51660,Harrisonburg,"Central Shenandoah","Other Community Health Providers",Pfizer,1,1
02/08/2021,51680,Lynchburg,"Central Virginia",Pharmacies,Moderna,1,5
01/19/2021,51131,Northampton,"Eastern Shore",Hospitals,Pfizer,2,1
01/27/2021,51159,"Richmond County","Three Rivers",Pharmacies,Moderna,1,6
01/08/2021,51063,Floyd,"New River",Hospitals,Pfizer,2,5
12/18/2020,51540,Charlottesville,"Blue Ridge","Other Community Health Providers",Pfizer,1,200
01/07/2021,51031,Campbell,"Central Virginia","Local Health Departments",Moderna,1,10
01/05/2021,51760,"Richmond City",Richmond,"Other Community Health Providers",Pfizer,1,1
01/28/2021,51107,Loudoun,Loudoun,Hospitals,Moderna,2,10
02/17/2021,51135,Nottoway,Piedmont,Hospitals,Pfizer,2,1
02/08/2021,51660,Harrisonburg,"Central Shenandoah","Medical Practices",Moderna,2,3
01/23/2021,51610,"Falls Church",Fairfax,"Local Health Departments",Pfizer,1,60
02/09/2021,51021,Bland,"Mount Rogers",Hospitals,Moderna,1,2
01/29/2021,51121,Montgomery,"New River","Medical Practices",Moderna,2,4
01/12/2021,51031,Campbell,"Central Virginia",Hospitals,Pfizer,1,40
12/30/2020,51131,Northampton,"Eastern Shore",Hospitals,Moderna,1,1
02/09/2021,51085,Hanover,Chickahominy,"Other Community Health Providers",Pfizer,1,2
12/23/2020,51660,Harrisonburg,"Central Shenandoah","Local Health Departments",Moderna,1,15
01/29/2021,51570,"Colonial Heights",Chesterfield,Pharmacies,Moderna,2,1
01/21/2021,51131,Northampton,"Eastern Shore",Pharmacies,Moderna,1,1
01/22/2021,51105,Lee,Lenowisco,"Medical Practices",UNSPECIFIED,1,1
01/20/2021,51043,Clarke,"Lord Fairfax","Medical Practices",Moderna,1,2
01/06/2021,51840,Winchester,"Lord Fairfax",Hospitals,Pfizer,2,83
02/02/2021,51125,Nelson,"Blue Ridge","Federal LTCF Program",Pfizer,2,1
02/02/2021,51680,Lynchburg,"Central Virginia",Hospitals,Pfizer,2,102
01/23/2021,51590,Danville,Pittsylvania-Danville,"Medical Practices",Moderna,1,2
12/28/2020,51021,Bland,"Mount Rogers","Local Health Departments",Moderna,1,22
02/01/2021,51051,Dickenson,"Cumberland Plateau",Hospitals,Moderna,1,2
02/06/2021,51036,"Charles City",Chickahominy,"Medical Practices",Pfizer,1,9
02/10/2021,51750,Radford,"New River","Other Community Health Providers",Pfizer,2,1
12/20/2020,51139,Page,"Lord Fairfax","Other Community Health Providers",Pfizer,1,6
02/12/2021,51115,Mathews,"Three Rivers",Pharmacies,Moderna,1,3
01/06/2021,51125,Nelson,"Blue Ridge","Other Community Health Providers",Pfizer,2,5
02/10/2021,51103,Lancaster,"Three Rivers","Other Community Health Providers",Moderna,2,1
01/18/2021,51069,Frederick,"Lord Fairfax","Other Community Health Providers",Pfizer,1,1
01/26/2021,51071,Giles,"New River","Local Health Departments",Pfizer,1,2
02/13/2021,51740,Portsmouth,Portsmouth,Hospitals,Pfizer,1,2
01/21/2021,51760,"Richmond City",Richmond,"Other Community Health Providers",Moderna,1,56
02/03/2021,51540,Charlottesville,"Blue Ridge","Medical Practices",Moderna,1,18
02/04/2021,51197,Wythe,"Mount Rogers",Hospitals,Moderna,2,9
01/31/2021,51109,Louisa,"Blue Ridge","Other Community Health Providers",Moderna,2,2
02/15/2021,51730,Petersburg,Crater,Pharmacies,Moderna,2,2
02/11/2021,51840,Winchester,"Lord Fairfax",Hospitals,Moderna,1,22
01/19/2021,51047,Culpeper,"Rappahannock Rapidan",Hospitals,Pfizer,1,24
12/30/2020,51520,Bristol,"Mount Rogers","Local Health Departments",Moderna,1,14
01/08/2021,51113,Madison,"Rappahannock Rapidan","Other Community Health Providers",Pfizer,1,1
01/15/2021,51161,"Roanoke County",Alleghany,Hospitals,Moderna,1,11
12/26/2020,51043,Clarke,"Lord Fairfax",Hospitals,Moderna,1,3
12/29/2020,51700,"Newport News",Peninsula,Hospitals,Moderna,1,47
02/12/2021,51153,"Prince William","Prince William","Medical Practices",Pfizer,2,4
02/03/2021,51650,Hampton,Hampton,"Other Community Health Providers",Pfizer,1,1
02/16/2021,51037,Charlotte,Piedmont,Hospitals,Pfizer,2,1
02/14/2021,51177,Spotsylvania,Rappahannock,"Federal LTCF Program",Pfizer,1,9
02/01/2021,51199,York,Peninsula,Hospitals,Moderna,1,29
02/02/2021,51049,Cumberland,Piedmont,"Local Health Departments",Moderna,2,2
01/08/2021,"Out of State","Out of State","Out of State",Hospitals,Moderna,1,36
02/04/2021,51670,Hopewell,Crater,"Medical Practices",Moderna,1,2
02/03/2021,51119,Middlesex,"Three Rivers","Local Health Departments",Moderna,2,1
12/29/2020,51015,Augusta,"Central Shenandoah","Federal LTCF Program",Pfizer,1,2
02/13/2021,51740,Portsmouth,Portsmouth,"Federal LTCF Program",Pfizer,2,6
02/15/2021,51735,Poquoson,Peninsula,"Medical Practices",Moderna,2,3
01/05/2021,51173,Smyth,"Mount Rogers",Hospitals,Pfizer,2,9
12/31/2020,51051,Dickenson,"Cumberland Plateau","Other Community Health Providers",Moderna,1,1
02/04/2021,51161,"Roanoke County",Alleghany,Hospitals,Pfizer,2,13
02/06/2021,51199,York,Peninsula,"Medical Practices",Pfizer,2,1
01/15/2021,51630,Fredericksburg,Rappahannock,"Federal LTCF Program",Pfizer,1,7
01/29/2021,51101,"King William","Three Rivers","Local Health Departments",Moderna,1,21
02/16/2021,51195,Wise,Lenowisco,Pharmacies,Moderna,2,26
01/21/2021,51800,Suffolk,"Western Tidewater","Federal LTCF Program",Pfizer,1,5
02/16/2021,51117,Mecklenburg,Southside,Hospitals,Pfizer,2,1
01/12/2021,51149,"Prince George",Crater,"Federal LTCF Program",Pfizer,1,1
02/02/2021,51145,Powhatan,Chesterfield,"Other Community Health Providers",Moderna,2,2
02/10/2021,51045,Craig,Alleghany,Hospitals,Pfizer,1,3
01/26/2021,51019,Bedford,"Central Virginia","Local Health Departments",Pfizer,1,27
12/19/2020,51163,Rockbridge,"Central Shenandoah","Other Community Health Providers",Pfizer,1,1
02/12/2021,51013,Arlington,Arlington,Pharmacies,Moderna,1,33
01/30/2021,51061,Fauquier,"Rappahannock Rapidan","Local Health Departments",Moderna,2,7
01/24/2021,51083,Halifax,Southside,"Federal LTCF Program",Pfizer,1,1
02/04/2021,51131,Northampton,"Eastern Shore","Other Community Health Providers",Moderna,1,25
02/01/2021,51147,"Prince Edward",Piedmont,"Medical Practices",Moderna,1,1
02/04/2021,51550,Chesapeake,Chesapeake,"Medical Practices",Moderna,2,3
01/27/2021,51155,Pulaski,"New River",Hospitals,Pfizer,1,6
01/18/2021,51700,"Newport News",Peninsula,Hospitals,Pfizer,2,60
02/16/2021,51069,Frederick,"Lord Fairfax","Other Community Health Providers",Pfizer,2,1
12/31/2020,51087,Henrico,Henrico,"Other Community Health Providers",Pfizer,1,2
01/03/2021,51019,Bedford,"Central Virginia","Other Community Health Providers",Moderna,1,2
01/27/2021,51137,Orange,"Rappahannock Rapidan",Pharmacies,Moderna,1,1
02/05/2021,51775,Salem,Alleghany,"Federal LTCF Program",Pfizer,2,14
02/09/2021,51127,"New Kent",Chickahominy,"Other Community Health Providers",Pfizer,1,1
02/01/2021,51069,Frederick,"Lord Fairfax","Medical Practices",Pfizer,2,1
01/23/2021,51041,Chesterfield,Chesterfield,Hospitals,Pfizer,1,12
02/01/2021,51680,Lynchburg,"Central Virginia","Federal LTCF Program",Pfizer,1,22
02/08/2021,51085,Hanover,Chickahominy,Pharmacies,Moderna,1,2
02/03/2021,51143,Pittsylvania,Pittsylvania-Danville,"Federal LTCF Program",Pfizer,2,115
01/20/2021,51087,Henrico,Henrico,"Other Community Health Providers",Moderna,2,3
01/19/2021,51185,Tazewell,"Cumberland Plateau","Federal LTCF Program",Pfizer,1,40
01/23/2021,51141,Patrick,"West Piedmont",Hospitals,Pfizer,1,1
02/11/2021,51137,Orange,"Rappahannock Rapidan","Local Health Departments",Moderna,1,27
