"Administration Date",FIPS,Locality,"Health District","Facility Type","Vaccine Manufacturer","Dose Number","Vaccine Doses Administered Count"
2021-02-04,51115,Mathews,"Three Rivers","Local Health Departments",Moderna,1,8
2021-01-25,51145,Powhatan,Chesterfield,"Medical Practices",Moderna,2,1
2021-01-30,51670,Hopewell,Crater,Hospitals,Moderna,1,1
2021-02-02,51630,Fredericksburg,Rappahannock,"Local Health Departments",Pfizer,1,1
2021-02-12,51013,Arlington,Arlington,"Local Health Departments",Moderna,2,6
2021-01-30,51043,Clarke,"Lord Fairfax","Other Community Health Providers",Moderna,1,1
2021-01-26,51147,"Prince Edward",Piedmont,"Medical Practices",Moderna,1,52
2021-01-04,51840,Winchester,"Lord Fairfax",Hospitals,Pfizer,2,3
2021-01-19,51015,Augusta,"Central Shenandoah","Other Community Health Providers",Pfizer,2,11
2021-02-09,51520,Bristol,"Mount Rogers","Other Community Health Providers",Moderna,1,1
2021-02-07,51775,Salem,Alleghany,"Federal LTCF Program",Pfizer,2,3
2021-01-13,51670,Hopewell,Crater,Hospitals,Pfizer,1,1
2021-01-26,51075,Goochland,Chickahominy,"Local Health Departments",Moderna,1,30
2021-01-09,51670,Hopewell,Crater,Hospitals,Pfizer,2,5
2021-01-18,51083,Halifax,Southside,"Federal LTCF Program",Pfizer,1,3
2021-01-05,51820,Waynesboro,"Central Shenandoah","Federal LTCF Program",Pfizer,1,27
2021-01-01,51680,Lynchburg,"Central Virginia","Other Community Health Providers",Moderna,1,1
2021-02-11,51790,Staunton,"Central Shenandoah","Federal LTCF Program",Pfizer,1,3
2021-01-21,51047,Culpeper,"Rappahannock Rapidan",Hospitals,Pfizer,1,14
2021-01-07,51640,Galax,"Mount Rogers",Pharmacies,Moderna,1,1
2021-01-09,51161,"Roanoke County",Alleghany,Hospitals,Moderna,1,3
2021-02-11,51103,Lancaster,"Three Rivers","Medical Practices",Moderna,1,1
2021-01-30,51683,"Manassas City","Prince William","Federal LTCF Program",Pfizer,2,1
2021-01-28,51121,Montgomery,"New River","Other Community Health Providers",Pfizer,1,47
2021-01-08,51735,Poquoson,Peninsula,"Medical Practices",Pfizer,1,17
2021-02-08,51199,York,Peninsula,"Federal LTCF Program",Pfizer,1,1
2021-02-07,51011,Appomattox,"Central Virginia","Federal LTCF Program",Pfizer,2,35
2021-01-10,51520,Bristol,"Mount Rogers",Hospitals,Pfizer,1,1
2021-01-04,51750,Radford,"New River",Hospitals,Pfizer,1,5
2021-02-03,51069,Frederick,"Lord Fairfax","Local Health Departments",Moderna,2,36
2021-02-13,51735,Poquoson,Peninsula,"Medical Practices",Moderna,2,1
2021-01-06,51187,Warren,"Lord Fairfax",Hospitals,Pfizer,2,21
2021-01-21,51031,Campbell,"Central Virginia","Other Community Health Providers",Moderna,1,2
2021-01-28,51095,"James City",Peninsula,"Local Health Departments",Moderna,2,4
2021-01-02,51171,Shenandoah,"Lord Fairfax","Federal LTCF Program",Pfizer,1,9
2021-02-03,51775,Salem,Alleghany,"Medical Practices",Pfizer,1,1
2021-01-11,51003,Albemarle,"Blue Ridge","Local Health Departments",Moderna,1,82
2021-01-05,51093,"Isle of Wight","Western Tidewater",Hospitals,Moderna,1,2
2021-02-10,51053,Dinwiddie,Crater,"Local Health Departments",Pfizer,1,1
2021-01-15,51199,York,Peninsula,"Medical Practices",Moderna,1,3
2021-01-21,51840,Winchester,"Lord Fairfax","Local Health Departments",Pfizer,1,1
2021-01-22,51103,Lancaster,"Three Rivers",Hospitals,Moderna,1,2
2020-12-29,51043,Clarke,"Lord Fairfax","Federal LTCF Program",Pfizer,1,9
2021-02-04,51125,Nelson,"Blue Ridge","Medical Practices",Pfizer,1,3
2021-01-05,51179,Stafford,Rappahannock,Hospitals,Pfizer,2,12
2021-01-21,51057,Essex,"Three Rivers","Medical Practices",Moderna,1,18
2021-01-17,51041,Chesterfield,Chesterfield,Hospitals,Pfizer,1,3
2021-01-05,51117,Mecklenburg,Southside,Hospitals,Moderna,1,34
2021-01-14,51149,"Prince George",Crater,"Federal LTCF Program",Pfizer,1,1
2021-02-01,51073,Gloucester,"Three Rivers","Other Community Health Providers",Pfizer,1,16
2021-02-12,51155,Pulaski,"New River",Hospitals,Moderna,1,3
2021-02-06,"Not Reported","Not Reported","Not Reported","Federal LTCF Program",Moderna,1,8
2021-01-16,51081,Greensville,Crater,"Local Health Departments",Moderna,1,1
2021-02-05,51540,Charlottesville,"Blue Ridge","Other Community Health Providers",Pfizer,1,23
2021-02-06,51171,Shenandoah,"Lord Fairfax",Hospitals,Pfizer,1,6
2021-01-11,51043,Clarke,"Lord Fairfax",Hospitals,Pfizer,1,1
2021-02-02,51510,Alexandria,Alexandria,"Medical Practices",Pfizer,1,3
2021-02-05,51193,Westmoreland,"Three Rivers","Other Community Health Providers",Moderna,1,1
2021-01-24,51700,"Newport News",Peninsula,Hospitals,Pfizer,2,1
2021-02-02,51071,Giles,"New River","Other Community Health Providers",Moderna,1,2
2021-01-20,51015,Augusta,"Central Shenandoah","Local Health Departments",Pfizer,1,4
2021-01-20,51031,Campbell,"Central Virginia",Hospitals,Pfizer,2,35
2021-02-03,51153,"Prince William","Prince William","Other Community Health Providers",Moderna,1,31
2021-01-27,51036,"Charles City",Chickahominy,"Local Health Departments",Moderna,1,6
2021-02-04,51199,York,Peninsula,"Medical Practices",Pfizer,2,3
2021-01-08,51047,Culpeper,"Rappahannock Rapidan","Local Health Departments",Moderna,1,7
2021-02-10,51117,Mecklenburg,Southside,Hospitals,Pfizer,2,1
2021-02-06,51161,"Roanoke County",Alleghany,Hospitals,Pfizer,2,26
2021-01-19,51159,"Richmond County","Three Rivers","Federal LTCF Program",Pfizer,1,8
2021-01-29,51540,Charlottesville,"Blue Ridge","Other Community Health Providers",Pfizer,2,61
2021-02-09,51630,Fredericksburg,Rappahannock,"Other Community Health Providers",Pfizer,2,1
2021-01-30,51610,"Falls Church",Fairfax,Hospitals,Pfizer,2,12
2021-02-12,51810,"Virginia Beach","Virginia Beach","Medical Practices",Pfizer,2,18
2021-01-29,51009,Amherst,"Central Virginia",Hospitals,Moderna,1,1
2021-01-29,51143,Pittsylvania,Pittsylvania-Danville,Pharmacies,Moderna,1,34
2021-02-03,51760,"Richmond City",Richmond,Pharmacies,Moderna,1,17
2021-01-29,51720,Norton,Lenowisco,Hospitals,Pfizer,2,6
2021-02-02,51149,"Prince George",Crater,"Federal LTCF Program",Pfizer,1,2
2021-01-12,51680,Lynchburg,"Central Virginia",Hospitals,Pfizer,2,58
2021-01-17,51043,Clarke,"Lord Fairfax","Federal LTCF Program",Pfizer,1,1
2020-12-29,51041,Chesterfield,Chesterfield,Hospitals,Pfizer,1,52
2021-02-03,51167,Russell,"Cumberland Plateau","Local Health Departments",Moderna,1,139
2021-01-21,51083,Halifax,Southside,"Medical Practices",Moderna,1,1
2021-01-12,51053,Dinwiddie,Crater,"Other Community Health Providers",Moderna,1,1
2021-02-05,51181,Surry,Crater,Hospitals,Moderna,2,2
2021-01-16,51115,Mathews,"Three Rivers","Local Health Departments",Moderna,1,1
2021-01-29,51059,Fairfax,Fairfax,"Medical Practices",Pfizer,1,116
2021-01-13,51065,Fluvanna,"Blue Ridge","Other Community Health Providers",Pfizer,2,33
2021-02-03,51650,Hampton,Hampton,"Medical Practices",Moderna,1,155
2021-01-15,51051,Dickenson,"Cumberland Plateau","Local Health Departments",Moderna,1,9
2021-01-29,51147,"Prince Edward",Piedmont,"Federal LTCF Program",Pfizer,1,1
2021-01-10,51171,Shenandoah,"Lord Fairfax",Hospitals,Pfizer,1,1
2021-02-04,51061,Fauquier,"Rappahannock Rapidan","Local Health Departments",Moderna,1,125
2021-01-07,51047,Culpeper,"Rappahannock Rapidan","Medical Practices",Pfizer,2,1
2021-01-21,51021,Bland,"Mount Rogers",Pharmacies,Moderna,1,9
2021-02-12,51073,Gloucester,"Three Rivers","Medical Practices",Moderna,1,1
2021-01-09,51127,"New Kent",Chickahominy,Hospitals,Pfizer,1,6
2020-12-31,51025,Brunswick,Southside,"Local Health Departments",Moderna,1,36
2021-02-09,51680,Lynchburg,"Central Virginia",Hospitals,Moderna,1,1
2021-01-28,51036,"Charles City",Chickahominy,"Medical Practices",Pfizer,2,1
2021-01-30,51550,Chesapeake,Chesapeake,"Medical Practices",Moderna,1,171
2021-01-05,51047,Culpeper,"Rappahannock Rapidan","Other Community Health Providers",Moderna,1,3
2021-02-01,51173,Smyth,"Mount Rogers",Pharmacies,Moderna,1,42
2021-02-03,51630,Fredericksburg,Rappahannock,"Medical Practices",Moderna,2,1
2021-01-21,51027,Buchanan,"Cumberland Plateau",Hospitals,Moderna,2,1
2021-01-21,51087,Henrico,Henrico,"Other Community Health Providers",Pfizer,1,25
2021-01-24,51750,Radford,"New River","Federal LTCF Program",Pfizer,2,10
2021-01-04,51087,Henrico,Henrico,"Medical Practices",Pfizer,1,7
2021-02-02,51680,Lynchburg,"Central Virginia","Federal LTCF Program",Pfizer,2,41
2021-01-06,51117,Mecklenburg,Southside,Hospitals,Pfizer,2,1
2021-02-03,51057,Essex,"Three Rivers",Pharmacies,Moderna,1,3
2021-02-04,51081,Greensville,Crater,"Local Health Departments",Moderna,1,3
2021-01-12,51199,York,Peninsula,"Federal LTCF Program",Pfizer,1,3
2021-01-21,51740,Portsmouth,Portsmouth,"Federal LTCF Program",Pfizer,1,4
2021-02-13,51810,"Virginia Beach","Virginia Beach","Local Health Departments",Moderna,1,9
2021-02-08,51107,Loudoun,Loudoun,"Local Health Departments",Moderna,1,10
2021-01-31,51540,Charlottesville,"Blue Ridge","Medical Practices",Moderna,2,1
2021-02-06,51710,Norfolk,Norfolk,"Local Health Departments",Pfizer,1,7
2021-01-22,51153,"Prince William","Prince William","Medical Practices",Pfizer,1,4
2021-01-12,51139,Page,"Lord Fairfax","Other Community Health Providers",Pfizer,2,9
2021-02-12,51550,Chesapeake,Chesapeake,"Other Community Health Providers",Moderna,1,1
2021-01-12,51093,"Isle of Wight","Western Tidewater","Medical Practices",Pfizer,2,2
2021-01-05,51770,"Roanoke City",Roanoke,Hospitals,Moderna,1,15
2021-02-02,51775,Salem,Alleghany,"Medical Practices",Moderna,2,8
2020-12-29,51077,Grayson,"Mount Rogers",Hospitals,Pfizer,1,1
2021-01-20,51177,Spotsylvania,Rappahannock,"Federal LTCF Program",Pfizer,2,6
2021-01-18,51057,Essex,"Three Rivers","Federal LTCF Program",Pfizer,1,1
2021-02-08,51650,Hampton,Hampton,"Other Community Health Providers",Moderna,2,1
2020-12-27,"Not Reported","Not Reported","Not Reported",Hospitals,Moderna,1,37
2020-12-29,51023,Botetourt,Alleghany,"Local Health Departments",Moderna,1,13
2021-01-22,51520,Bristol,"Mount Rogers","Local Health Departments",Moderna,1,26
2021-01-27,51095,"James City",Peninsula,"Medical Practices",Pfizer,1,15
2020-12-21,51195,Wise,Lenowisco,Hospitals,Pfizer,1,45
2021-01-04,51065,Fluvanna,"Blue Ridge",Hospitals,Pfizer,2,1
2021-01-29,51137,Orange,"Rappahannock Rapidan","Other Community Health Providers",Moderna,2,4
2021-01-04,51041,Chesterfield,Chesterfield,"Local Health Departments",Moderna,1,4
2021-02-01,51079,Greene,"Blue Ridge","Other Community Health Providers",Moderna,1,3
2020-12-22,51730,Petersburg,Crater,Hospitals,Pfizer,1,61
2021-01-30,51683,"Manassas City","Prince William","Other Community Health Providers",Moderna,1,2
2021-02-04,51683,"Manassas City","Prince William","Other Community Health Providers",Moderna,2,2
2020-12-30,51171,Shenandoah,"Lord Fairfax","Other Community Health Providers",Moderna,1,3
2021-02-12,51735,Poquoson,Peninsula,"Medical Practices",Pfizer,1,12
2021-02-03,51510,Alexandria,Alexandria,"Local Health Departments",Moderna,2,38
2021-02-05,51199,York,Peninsula,"Medical Practices",Moderna,1,34
2021-02-12,51051,Dickenson,"Cumberland Plateau","Other Community Health Providers",Pfizer,2,3
2021-02-09,51139,Page,"Lord Fairfax",Hospitals,Moderna,2,12
2021-01-10,51161,"Roanoke County",Alleghany,Hospitals,Pfizer,2,12
2021-01-28,51159,"Richmond County","Three Rivers",Hospitals,Moderna,1,3
2021-02-03,51095,"James City",Peninsula,"Other Community Health Providers",Moderna,1,62
2021-01-27,51155,Pulaski,"New River","Local Health Departments",Moderna,2,13
2021-01-14,51550,Chesapeake,Chesapeake,"Federal LTCF Program",Pfizer,1,75
2021-02-06,51735,Poquoson,Peninsula,Hospitals,Pfizer,2,2
2021-02-09,51049,Cumberland,Piedmont,"Local Health Departments",Pfizer,1,2
2021-01-18,51079,Greene,"Blue Ridge",Hospitals,Moderna,1,1
2021-01-21,51035,Carroll,"Mount Rogers","Other Community Health Providers",Moderna,1,1
2021-02-03,51109,Louisa,"Blue Ridge","Other Community Health Providers",Moderna,1,2
2020-12-26,51125,Nelson,"Blue Ridge","Other Community Health Providers",Pfizer,1,2
2021-01-18,51041,Chesterfield,Chesterfield,Hospitals,Moderna,2,14
2021-02-09,51163,Rockbridge,"Central Shenandoah","Local Health Departments",Moderna,2,7
2021-01-26,51187,Warren,"Lord Fairfax","Local Health Departments",Moderna,2,2
2021-01-13,51077,Grayson,"Mount Rogers","Federal LTCF Program",Pfizer,1,2
2021-01-09,51149,"Prince George",Crater,"Medical Practices",Moderna,1,2
2021-02-11,51053,Dinwiddie,Crater,"Local Health Departments",Moderna,2,24
2021-02-11,51033,Caroline,Rappahannock,Hospitals,Pfizer,2,8
2021-02-11,51590,Danville,Pittsylvania-Danville,"Medical Practices",Moderna,2,1
2021-02-10,51730,Petersburg,Crater,"Federal LTCF Program",Pfizer,2,67
2021-02-12,51173,Smyth,"Mount Rogers","Other Community Health Providers",Moderna,1,1
2020-12-28,51083,Halifax,Southside,"Federal LTCF Program",Pfizer,1,90
2021-02-01,51107,Loudoun,Loudoun,"Federal LTCF Program",Pfizer,2,28
2021-01-11,51145,Powhatan,Chesterfield,Hospitals,Pfizer,1,6
2021-02-01,51145,Powhatan,Chesterfield,"Other Community Health Providers",Moderna,1,85
2021-02-11,51059,Fairfax,Fairfax,Pharmacies,Moderna,2,4
2021-02-05,51101,"King William","Three Rivers","Local Health Departments",Moderna,2,7
2021-01-26,51095,"James City",Peninsula,Pharmacies,Moderna,1,22
2021-01-12,51003,Albemarle,"Blue Ridge","Medical Practices",Pfizer,2,1
2021-02-06,51131,Northampton,"Eastern Shore","Local Health Departments",Pfizer,1,1
2021-01-13,51700,"Newport News",Peninsula,"Other Community Health Providers",Moderna,1,2
2020-12-30,51650,Hampton,Hampton,"Federal LTCF Program",Pfizer,1,59
2021-02-05,51125,Nelson,"Blue Ridge","Medical Practices",Moderna,2,2
2021-02-02,51620,"Franklin City","Western Tidewater","Medical Practices",Pfizer,2,1
2021-01-07,51770,"Roanoke City",Roanoke,Hospitals,Pfizer,1,112
2020-12-19,51003,Albemarle,"Blue Ridge",Hospitals,Pfizer,1,5
2021-02-01,51003,Albemarle,"Blue Ridge",Hospitals,Moderna,2,4
2021-01-27,51001,Accomack,"Eastern Shore","Other Community Health Providers",Moderna,1,68
2021-02-04,51117,Mecklenburg,Southside,"Other Community Health Providers",Pfizer,1,1
2021-01-29,51169,Scott,Lenowisco,"Other Community Health Providers",Pfizer,2,6
2021-02-03,51163,Rockbridge,"Central Shenandoah",Pharmacies,Moderna,1,1
2021-01-20,51105,Lee,Lenowisco,"Other Community Health Providers",Moderna,1,12
2021-02-01,51161,"Roanoke County",Alleghany,"Federal LTCF Program",Pfizer,1,15
2021-02-01,51023,Botetourt,Alleghany,Hospitals,Moderna,2,3
2020-12-29,51001,Accomack,"Eastern Shore","Federal LTCF Program",Pfizer,1,2
2021-01-25,51540,Charlottesville,"Blue Ridge","Other Community Health Providers",Pfizer,1,160
2021-01-19,51610,"Falls Church",Fairfax,"Medical Practices",Moderna,1,3
2021-01-26,51185,Tazewell,"Cumberland Plateau","Medical Practices",Pfizer,2,1
2021-01-16,51013,Arlington,Arlington,"Medical Practices",Moderna,1,16
2021-02-12,51750,Radford,"New River",Pharmacies,Moderna,2,16
2021-02-01,51181,Surry,Crater,"Medical Practices",Pfizer,2,1
2021-02-09,51035,Carroll,"Mount Rogers",Pharmacies,Moderna,1,5
2021-01-20,51177,Spotsylvania,Rappahannock,Hospitals,Pfizer,1,6
2021-02-08,51710,Norfolk,Norfolk,"Local Health Departments",Moderna,1,217
2021-02-12,51191,Washington,"Mount Rogers","Federal LTCF Program",Pfizer,1,56
2021-01-16,51630,Fredericksburg,Rappahannock,Hospitals,Moderna,1,85
2021-01-22,51550,Chesapeake,Chesapeake,Hospitals,Moderna,1,2
2021-01-02,51059,Fairfax,Fairfax,"Federal LTCF Program",Pfizer,1,287
2021-02-01,51620,"Franklin City","Western Tidewater","Medical Practices",Pfizer,1,1
2021-02-04,51173,Smyth,"Mount Rogers","Medical Practices",Moderna,1,7
2021-01-07,51720,Norton,Lenowisco,"Local Health Departments",Moderna,1,6
2021-02-01,51013,Arlington,Arlington,"Federal LTCF Program",Pfizer,1,72
2021-01-05,51620,"Franklin City","Western Tidewater","Federal LTCF Program",Pfizer,1,1
2021-02-11,51015,Augusta,"Central Shenandoah","Other Community Health Providers",Pfizer,2,8
2021-01-26,51167,Russell,"Cumberland Plateau",Pharmacies,Moderna,1,6
2021-01-22,51041,Chesterfield,Chesterfield,"Other Community Health Providers",Pfizer,2,1
2021-02-06,51073,Gloucester,"Three Rivers","Other Community Health Providers",Pfizer,1,247
2021-01-27,51710,Norfolk,Norfolk,"Other Community Health Providers",Moderna,2,1
2021-01-08,51109,Louisa,"Blue Ridge",Hospitals,Pfizer,1,4
2021-02-01,51710,Norfolk,Norfolk,"Federal LTCF Program",Pfizer,2,25
2021-01-29,"Out of State","Out of State","Out of State",Hospitals,Pfizer,2,127
2021-01-15,51173,Smyth,"Mount Rogers","Other Community Health Providers",Pfizer,1,25
2021-02-01,51121,Montgomery,"New River","Other Community Health Providers",Pfizer,2,2
2020-12-23,51195,Wise,Lenowisco,Hospitals,Moderna,1,1
2021-02-02,51065,Fluvanna,"Blue Ridge","Local Health Departments",Moderna,1,14
2021-01-11,51127,"New Kent",Chickahominy,Hospitals,Moderna,1,1
2020-12-19,51023,Botetourt,Alleghany,Hospitals,Pfizer,1,28
2021-01-27,51153,"Prince William","Prince William","Other Community Health Providers",Moderna,1,38
2021-02-09,51540,Charlottesville,"Blue Ridge","Other Community Health Providers",Pfizer,2,46
2021-01-16,51161,"Roanoke County",Alleghany,"Medical Practices",Moderna,1,172
2021-01-05,51121,Montgomery,"New River",Hospitals,Pfizer,1,71
2021-01-15,51127,"New Kent",Chickahominy,"Local Health Departments",Moderna,1,5
2021-02-01,"Not Reported","Not Reported","Not Reported",Hospitals,Pfizer,1,111
2021-02-05,51630,Fredericksburg,Rappahannock,Hospitals,Pfizer,2,6
2021-02-09,51193,Westmoreland,"Three Rivers","Other Community Health Providers",Moderna,2,3
2021-01-19,51067,"Franklin County","West Piedmont","Local Health Departments",Moderna,1,2
2021-01-06,51109,Louisa,"Blue Ridge","Other Community Health Providers",Pfizer,1,8
2021-02-01,51800,Suffolk,"Western Tidewater","Medical Practices",Pfizer,2,1
2021-02-10,51683,"Manassas City","Prince William","Local Health Departments",Moderna,1,27
2021-01-09,51760,"Richmond City",Richmond,Hospitals,Pfizer,2,12
2021-02-09,51041,Chesterfield,Chesterfield,"Local Health Departments",Pfizer,1,424
2021-01-20,51193,Westmoreland,"Three Rivers","Local Health Departments",Moderna,1,33
2021-02-05,51630,Fredericksburg,Rappahannock,"Other Community Health Providers",Pfizer,1,1
2021-02-06,51107,Loudoun,Loudoun,"Local Health Departments",Pfizer,1,301
2021-02-03,51153,"Prince William","Prince William","Federal LTCF Program",Pfizer,1,53
2021-02-02,51121,Montgomery,"New River","Other Community Health Providers",Pfizer,1,1
2021-01-18,51820,Waynesboro,"Central Shenandoah",Hospitals,Pfizer,1,79
2021-01-22,51139,Page,"Lord Fairfax","Local Health Departments",Moderna,1,679
2021-01-14,51061,Fauquier,"Rappahannock Rapidan",Hospitals,Pfizer,1,23
2021-01-09,51099,"King George",Rappahannock,"Other Community Health Providers",Moderna,1,2
2021-01-08,51800,Suffolk,"Western Tidewater",Hospitals,Moderna,1,1
2021-02-12,51041,Chesterfield,Chesterfield,"Other Community Health Providers",Pfizer,1,55
2020-12-27,51079,Greene,"Blue Ridge","Other Community Health Providers",Pfizer,1,1
2021-02-08,51069,Frederick,"Lord Fairfax",Hospitals,Pfizer,2,13
2021-02-03,51061,Fauquier,"Rappahannock Rapidan",Hospitals,Moderna,2,29
2021-02-09,51195,Wise,Lenowisco,"Medical Practices",Moderna,2,2
2021-02-11,51670,Hopewell,Crater,"Other Community Health Providers",Moderna,2,1
2021-01-31,51087,Henrico,Henrico,"Federal LTCF Program",Pfizer,1,68
2021-01-14,51015,Augusta,"Central Shenandoah",Hospitals,Moderna,1,4
2020-12-30,51095,"James City",Peninsula,"Medical Practices",Moderna,1,1
2021-01-28,51760,"Richmond City",Richmond,"Medical Practices",Pfizer,2,2
2021-02-08,51135,Nottoway,Piedmont,"Medical Practices",Moderna,1,34
2021-01-22,51005,Alleghany,Alleghany,Pharmacies,Moderna,1,1
2021-02-09,51159,"Richmond County","Three Rivers","Local Health Departments",Moderna,2,63
2021-02-01,51775,Salem,Alleghany,"Other Community Health Providers",Moderna,2,1
2021-01-25,51017,Bath,"Central Shenandoah","Federal LTCF Program",Pfizer,1,2
2021-02-10,51065,Fluvanna,"Blue Ridge","Other Community Health Providers",Moderna,2,1
2021-02-02,51740,Portsmouth,Portsmouth,"Medical Practices",Pfizer,1,6
