"Administration Date",FIPS,Locality,"Health District","Facility Type","Vaccine Manufacturer","Dose Number","Vaccine Doses Administered Count"
01/23/2021,51036,"Charles City",Chickahominy,"Local Health Departments",Moderna,1,61
01/18/2021,51197,Wythe,"Mount Rogers","Federal LTCF Program",Pfizer,1,11
01/07/2021,51181,Surry,Crater,"Medical Practices",Moderna,1,1
01/26/2021,51036,"Charles City",Chickahominy,Hospitals,Pfizer,1,6
01/09/2021,51175,Southampton,"Western Tidewater","Medical Practices",Moderna,1,1
01/21/2021,51059,Fairfax,Fairfax,"Other Community Health Providers",Pfizer,2,1
01/13/2021,51590,Danville,Pittsylvania-Danville,Hospitals,Pfizer,2,9
02/01/2021,51770,"Roanoke City",Roanoke,Hospitals,Moderna,2,14
02/16/2021,51195,Wise,Lenowisco,Hospitals,Pfizer,2,2
02/08/2021,51013,Arlington,Arlington,"Local Health Departments",Moderna,2,68
02/02/2021,51590,Danville,Pittsylvania-Danville,Hospitals,Moderna,1,1
02/09/2021,51173,Smyth,"Mount Rogers","Local Health Departments",Moderna,1,10
02/06/2021,51540,Charlottesville,"Blue Ridge",Hospitals,Pfizer,2,3
02/17/2021,51107,Loudoun,Loudoun,Hospitals,Moderna,1,2
02/04/2021,51195,Wise,Lenowisco,"Local Health Departments",Moderna,2,12
01/05/2021,51107,Loudoun,Loudoun,"Federal LTCF Program",Pfizer,1,16
02/11/2021,51029,Buckingham,Piedmont,"Other Community Health Providers",Moderna,1,5
02/12/2021,51179,Stafford,Rappahannock,"Medical Practices",Pfizer,1,2
01/17/2021,51143,Pittsylvania,Pittsylvania-Danville,Pharmacies,Moderna,1,14
02/15/2021,51730,Petersburg,Crater,Hospitals,Pfizer,2,27
01/11/2021,51620,"Franklin City","Western Tidewater","Federal LTCF Program",Pfizer,1,1
02/11/2021,51011,Appomattox,"Central Virginia","Federal LTCF Program",Pfizer,2,2
01/26/2021,51095,"James City",Peninsula,Hospitals,Pfizer,1,14
01/18/2021,51145,Powhatan,Chesterfield,Hospitals,Pfizer,2,4
01/30/2021,"Not Reported","Not Reported","Not Reported","Other Community Health Providers",Pfizer,2,8
02/15/2021,51109,Louisa,"Blue Ridge","Federal LTCF Program",Pfizer,2,1
01/25/2021,51087,Henrico,Henrico,"Medical Practices",Pfizer,2,1
01/08/2021,51790,Staunton,"Central Shenandoah","Other Community Health Providers",Moderna,1,7
01/21/2021,51153,"Prince William","Prince William","Other Community Health Providers",Moderna,1,41
01/18/2021,51683,"Manassas City","Prince William","Federal LTCF Program",Pfizer,2,7
02/08/2021,51035,Carroll,"Mount Rogers","Local Health Departments",Moderna,2,2
12/21/2020,51111,Lunenburg,Piedmont,Hospitals,Pfizer,1,5
02/08/2021,51830,Williamsburg,Peninsula,"Medical Practices",Pfizer,1,1
02/03/2021,"Not Reported","Not Reported","Not Reported","Other Community Health Providers",Moderna,1,200
02/06/2021,51570,"Colonial Heights",Chesterfield,"Medical Practices",Moderna,1,2
02/08/2021,51085,Hanover,Chickahominy,Hospitals,Pfizer,1,8
01/22/2021,51075,Goochland,Chickahominy,"Local Health Departments",Moderna,1,14
01/02/2021,51033,Caroline,Rappahannock,"Other Community Health Providers",Pfizer,1,2
02/05/2021,51127,"New Kent",Chickahominy,"Federal LTCF Program",Pfizer,1,17
02/13/2021,51141,Patrick,"West Piedmont","Other Community Health Providers",Pfizer,1,1
01/18/2021,51760,"Richmond City",Richmond,Hospitals,Moderna,1,50
01/26/2021,51181,Surry,Crater,"Federal LTCF Program",Pfizer,1,1
12/31/2020,51735,Poquoson,Peninsula,Hospitals,Pfizer,1,2
02/13/2021,51107,Loudoun,Loudoun,Hospitals,Moderna,2,4
01/08/2021,51081,Greensville,Crater,Hospitals,Moderna,1,15
12/31/2020,51149,"Prince George",Crater,Hospitals,Moderna,1,3
01/14/2021,51171,Shenandoah,"Lord Fairfax","Federal LTCF Program",Pfizer,1,15
02/16/2021,51650,Hampton,Hampton,Pharmacies,Moderna,1,29
01/29/2021,51143,Pittsylvania,Pittsylvania-Danville,Hospitals,Pfizer,1,17
12/18/2020,51033,Caroline,Rappahannock,Hospitals,Pfizer,1,13
02/18/2021,"Out of State","Out of State","Out of State","Medical Practices",Moderna,1,9
12/22/2020,51179,Stafford,Rappahannock,"Other Community Health Providers",Pfizer,1,10
01/21/2021,51175,Southampton,"Western Tidewater",Hospitals,Pfizer,1,4
01/28/2021,51570,"Colonial Heights",Chesterfield,Hospitals,Moderna,1,4
01/27/2021,51155,Pulaski,"New River",Pharmacies,Moderna,1,3
02/08/2021,51077,Grayson,"Mount Rogers",Hospitals,Pfizer,2,1
02/08/2021,51810,"Virginia Beach","Virginia Beach","Medical Practices",Pfizer,2,14
12/17/2020,51137,Orange,"Rappahannock Rapidan",Hospitals,Pfizer,1,26
01/27/2021,51700,"Newport News",Peninsula,"Medical Practices",Moderna,1,150
01/12/2021,51127,"New Kent",Chickahominy,"Medical Practices",Moderna,1,3
12/15/2020,51197,Wythe,"Mount Rogers",Hospitals,Pfizer,1,1
01/22/2021,51820,Waynesboro,"Central Shenandoah","Medical Practices",Pfizer,2,1
01/20/2021,51191,Washington,"Mount Rogers","Local Health Departments",Moderna,2,1
01/07/2021,51003,Albemarle,"Blue Ridge","Local Health Departments",Moderna,1,81
01/12/2021,51047,Culpeper,"Rappahannock Rapidan","Local Health Departments",Moderna,1,73
01/28/2021,51137,Orange,"Rappahannock Rapidan","Medical Practices",Pfizer,1,192
01/25/2021,51153,"Prince William","Prince William","Local Health Departments",Moderna,2,69
01/29/2021,51650,Hampton,Hampton,"Local Health Departments",Moderna,1,597
01/19/2021,51001,Accomack,"Eastern Shore",Hospitals,Pfizer,1,1
01/30/2021,51171,Shenandoah,"Lord Fairfax","Medical Practices",Moderna,1,18
01/24/2021,51085,Hanover,Chickahominy,"Medical Practices",Moderna,2,2
02/11/2021,51193,Westmoreland,"Three Rivers","Other Community Health Providers",Moderna,2,1
02/05/2021,51007,Amelia,Piedmont,"Medical Practices",Moderna,2,3
02/11/2021,51540,Charlottesville,"Blue Ridge","Other Community Health Providers",Pfizer,2,20
01/29/2021,51820,Waynesboro,"Central Shenandoah","Other Community Health Providers",Pfizer,1,14
02/03/2021,51059,Fairfax,Fairfax,"Local Health Departments",Pfizer,1,825
02/07/2021,51683,"Manassas City","Prince William",Hospitals,Pfizer,1,431
01/26/2021,51135,Nottoway,Piedmont,"Local Health Departments",Pfizer,1,4
01/07/2021,51099,"King George",Rappahannock,"Other Community Health Providers",Moderna,1,18
02/15/2021,51013,Arlington,Arlington,Hospitals,Moderna,2,8
02/12/2021,51820,Waynesboro,"Central Shenandoah","Medical Practices",Pfizer,1,1
01/14/2021,51065,Fluvanna,"Blue Ridge","Federal LTCF Program",Pfizer,1,3
02/09/2021,51015,Augusta,"Central Shenandoah","Other Community Health Providers",Pfizer,2,10
01/23/2021,51005,Alleghany,Alleghany,"Federal LTCF Program",Pfizer,1,1
02/13/2021,51067,"Franklin County","West Piedmont","Federal LTCF Program",Pfizer,2,2
02/07/2021,51650,Hampton,Hampton,"Federal LTCF Program",Pfizer,2,20
01/17/2021,51153,"Prince William","Prince William",Hospitals,Pfizer,2,53
01/23/2021,51540,Charlottesville,"Blue Ridge","Other Community Health Providers",Pfizer,1,107
12/31/2020,51131,Northampton,"Eastern Shore",Hospitals,Pfizer,1,2
01/28/2021,51107,Loudoun,Loudoun,"Medical Practices",Moderna,1,249
01/25/2021,51015,Augusta,"Central Shenandoah","Other Community Health Providers",Pfizer,1,1
02/06/2021,51041,Chesterfield,Chesterfield,"Other Community Health Providers",Pfizer,1,6
01/08/2021,51105,Lee,Lenowisco,"Medical Practices",Pfizer,2,7
01/22/2021,51087,Henrico,Henrico,Pharmacies,Moderna,1,690
12/28/2020,51139,Page,"Lord Fairfax",Hospitals,Moderna,1,1
12/30/2020,51107,Loudoun,Loudoun,Hospitals,Pfizer,1,98
02/03/2021,51193,Westmoreland,"Three Rivers",Hospitals,Moderna,1,13
01/23/2021,51193,Westmoreland,"Three Rivers","Other Community Health Providers",Moderna,1,1
02/12/2021,51003,Albemarle,"Blue Ridge","Federal LTCF Program",Pfizer,1,3
01/14/2021,51027,Buchanan,"Cumberland Plateau","Other Community Health Providers",Moderna,1,14
02/13/2021,51630,Fredericksburg,Rappahannock,Hospitals,Moderna,2,77
01/28/2021,51173,Smyth,"Mount Rogers","Other Community Health Providers",Pfizer,2,1
01/31/2021,51107,Loudoun,Loudoun,"Medical Practices",Pfizer,1,4
02/16/2021,51061,Fauquier,"Rappahannock Rapidan","Other Community Health Providers",Moderna,1,1
02/05/2021,51085,Hanover,Chickahominy,Hospitals,Moderna,1,12
01/06/2021,51061,Fauquier,"Rappahannock Rapidan",Hospitals,Moderna,1,25
01/10/2021,"Out of State","Out of State","Out of State",Hospitals,Pfizer,1,56
01/19/2021,"Not Reported","Not Reported","Not Reported","Other Community Health Providers",Moderna,2,1
02/11/2021,51061,Fauquier,"Rappahannock Rapidan",Hospitals,Pfizer,2,14
02/17/2021,51540,Charlottesville,"Blue Ridge","Medical Practices",Pfizer,1,2
01/21/2021,51005,Alleghany,Alleghany,"Other Community Health Providers",Moderna,1,2
01/28/2021,51073,Gloucester,"Three Rivers","Medical Practices",Pfizer,2,3
02/11/2021,51085,Hanover,Chickahominy,"Other Community Health Providers",Moderna,1,8
02/09/2021,51197,Wythe,"Mount Rogers",Pharmacies,Moderna,2,10
02/17/2021,51025,Brunswick,Southside,"Other Community Health Providers",Moderna,2,2
02/02/2021,51121,Montgomery,"New River",Hospitals,Pfizer,2,5
12/26/2020,51149,"Prince George",Crater,Hospitals,Pfizer,1,2
02/19/2021,51041,Chesterfield,Chesterfield,Hospitals,Pfizer,2,45
01/27/2021,51013,Arlington,Arlington,"Medical Practices",Moderna,2,34
01/30/2021,51065,Fluvanna,"Blue Ridge",Hospitals,Moderna,1,2
02/06/2021,51109,Louisa,"Blue Ridge","Local Health Departments",Moderna,1,9
02/06/2021,51119,Middlesex,"Three Rivers","Other Community Health Providers",Pfizer,1,92
12/31/2020,51760,"Richmond City",Richmond,"Medical Practices",Pfizer,1,1
02/09/2021,51179,Stafford,Rappahannock,"Local Health Departments",Moderna,1,32
01/28/2021,51105,Lee,Lenowisco,Pharmacies,Moderna,1,18
01/08/2021,51630,Fredericksburg,Rappahannock,Hospitals,Pfizer,1,4
12/23/2020,51033,Caroline,Rappahannock,Hospitals,Moderna,1,1
12/22/2020,"Not Reported","Not Reported","Not Reported","Local Health Departments",Moderna,1,1
02/08/2021,51031,Campbell,"Central Virginia",Pharmacies,Moderna,2,3
02/04/2021,51720,Norton,Lenowisco,"Local Health Departments",Moderna,2,2
01/28/2021,51177,Spotsylvania,Rappahannock,Hospitals,Moderna,1,578
01/19/2021,51670,Hopewell,Crater,Pharmacies,Moderna,1,4
02/11/2021,51720,Norton,Lenowisco,Pharmacies,Moderna,2,2
12/29/2020,51065,Fluvanna,"Blue Ridge","Other Community Health Providers",Moderna,1,1
01/20/2021,51820,Waynesboro,"Central Shenandoah","Other Community Health Providers",Moderna,1,11
01/25/2021,51099,"King George",Rappahannock,"Local Health Departments",Moderna,1,1
02/16/2021,51079,Greene,"Blue Ridge","Other Community Health Providers",Pfizer,2,14
02/17/2021,51820,Waynesboro,"Central Shenandoah","Other Community Health Providers",Pfizer,2,13
01/27/2021,51191,Washington,"Mount Rogers",Hospitals,Pfizer,1,5
01/03/2021,51069,Frederick,"Lord Fairfax",Hospitals,Pfizer,1,2
01/25/2021,51590,Danville,Pittsylvania-Danville,"Medical Practices",Pfizer,1,1
02/10/2021,51730,Petersburg,Crater,Hospitals,Moderna,2,9
01/29/2021,51135,Nottoway,Piedmont,"Local Health Departments",Moderna,1,5
01/16/2021,51800,Suffolk,"Western Tidewater",Hospitals,Pfizer,1,8
02/18/2021,51083,Halifax,Southside,"Federal LTCF Program",Pfizer,2,1
01/25/2021,51197,Wythe,"Mount Rogers","Local Health Departments",Moderna,2,2
01/30/2021,51059,Fairfax,Fairfax,"Federal LTCF Program",Pfizer,2,12
01/30/2021,51051,Dickenson,"Cumberland Plateau",Pharmacies,Moderna,1,13
01/28/2021,51135,Nottoway,Piedmont,"Other Community Health Providers",Moderna,1,25
02/12/2021,51063,Floyd,"New River",Pharmacies,Moderna,1,4
02/06/2021,51059,Fairfax,Fairfax,"Local Health Departments",Moderna,1,149
01/11/2021,51800,Suffolk,"Western Tidewater","Medical Practices",Pfizer,1,2
02/16/2021,51069,Frederick,"Lord Fairfax",Hospitals,Moderna,2,1
01/19/2021,51710,Norfolk,Norfolk,"Other Community Health Providers",Pfizer,2,1
02/17/2021,51089,Henry,"West Piedmont","Other Community Health Providers",Moderna,2,5
12/18/2020,51177,Spotsylvania,Rappahannock,"Medical Practices",Pfizer,1,1
12/30/2020,51163,Rockbridge,"Central Shenandoah","Federal LTCF Program",Pfizer,1,1
01/28/2021,51109,Louisa,"Blue Ridge",Hospitals,Pfizer,2,1
01/05/2021,51820,Waynesboro,"Central Shenandoah",Hospitals,Pfizer,2,1
01/30/2021,51139,Page,"Lord Fairfax","Local Health Departments",Pfizer,1,1
01/28/2021,51023,Botetourt,Alleghany,"Other Community Health Providers",Pfizer,1,2
01/24/2021,51023,Botetourt,Alleghany,Hospitals,Pfizer,2,1
01/30/2021,51001,Accomack,"Eastern Shore","Medical Practices",Pfizer,1,87
02/16/2021,"Not Reported","Not Reported","Not Reported","Other Community Health Providers",Pfizer,1,5
01/27/2021,51760,"Richmond City",Richmond,"Other Community Health Providers",Pfizer,1,5
12/18/2020,51053,Dinwiddie,Crater,Hospitals,Pfizer,1,4
02/11/2021,51127,"New Kent",Chickahominy,"Other Community Health Providers",Moderna,1,1
02/05/2021,51075,Goochland,Chickahominy,"Other Community Health Providers",Moderna,2,2
01/13/2021,51121,Montgomery,"New River",Hospitals,Moderna,1,36
01/08/2021,51049,Cumberland,Piedmont,"Other Community Health Providers",Moderna,1,8
02/13/2021,51095,"James City",Peninsula,"Medical Practices",Moderna,2,4
02/09/2021,51137,Orange,"Rappahannock Rapidan","Local Health Departments",Pfizer,1,2
02/11/2021,51003,Albemarle,"Blue Ridge","Other Community Health Providers",Moderna,1,1
01/11/2021,51111,Lunenburg,Piedmont,"Local Health Departments",Moderna,1,3
12/26/2020,51003,Albemarle,"Blue Ridge","Medical Practices",Moderna,1,1
01/30/2021,51550,Chesapeake,Chesapeake,Hospitals,Pfizer,1,40
02/08/2021,51083,Halifax,Southside,Hospitals,Pfizer,2,21
12/19/2020,51640,Galax,"Mount Rogers",Hospitals,Pfizer,1,10
01/01/2021,"Out of State","Out of State","Out of State","Medical Practices",Pfizer,1,3
02/10/2021,51021,Bland,"Mount Rogers","Other Community Health Providers",Moderna,2,6
02/11/2021,51015,Augusta,"Central Shenandoah",Hospitals,Moderna,2,3
01/06/2021,51015,Augusta,"Central Shenandoah",Hospitals,Pfizer,1,3
02/13/2021,51195,Wise,Lenowisco,"Federal LTCF Program",Pfizer,1,1
12/19/2020,51051,Dickenson,"Cumberland Plateau","Medical Practices",Pfizer,1,1
01/14/2021,51670,Hopewell,Crater,"Other Community Health Providers",Moderna,1,1
02/06/2021,51153,"Prince William","Prince William","Medical Practices",Moderna,2,1
02/09/2021,51047,Culpeper,"Rappahannock Rapidan","Federal LTCF Program",Pfizer,1,8
02/05/2021,51800,Suffolk,"Western Tidewater",Hospitals,Moderna,2,1
01/18/2021,51075,Goochland,Chickahominy,Pharmacies,Moderna,1,2
01/25/2021,51175,Southampton,"Western Tidewater","Other Community Health Providers",Moderna,1,1
02/08/2021,51700,"Newport News",Peninsula,"Local Health Departments",Moderna,1,57
01/28/2021,51141,Patrick,"West Piedmont","Medical Practices",Moderna,1,1
02/16/2021,51173,Smyth,"Mount Rogers","Federal LTCF Program",Pfizer,2,15
02/03/2021,51171,Shenandoah,"Lord Fairfax","Local Health Departments",Moderna,1,17
01/27/2021,51161,"Roanoke County",Alleghany,"Medical Practices",Moderna,2,26
02/10/2021,51051,Dickenson,"Cumberland Plateau","Federal LTCF Program",Pfizer,1,1
02/12/2021,51127,"New Kent",Chickahominy,"Local Health Departments",Moderna,2,4
01/04/2021,51710,Norfolk,Norfolk,"Federal LTCF Program",Pfizer,1,169
01/29/2021,51710,Norfolk,Norfolk,"Medical Practices",Moderna,1,7
02/10/2021,51065,Fluvanna,"Blue Ridge","Local Health Departments",Pfizer,1,20
01/29/2021,51075,Goochland,Chickahominy,"Other Community Health Providers",Moderna,1,3
01/21/2021,51145,Powhatan,Chesterfield,Hospitals,Moderna,2,2
01/21/2021,51760,"Richmond City",Richmond,Hospitals,Pfizer,1,90
02/19/2021,51033,Caroline,Rappahannock,Hospitals,Moderna,2,4
02/04/2021,51031,Campbell,"Central Virginia","Federal LTCF Program",Pfizer,1,4
02/14/2021,51550,Chesapeake,Chesapeake,"Medical Practices",Pfizer,2,1
01/27/2021,51810,"Virginia Beach","Virginia Beach","Local Health Departments",Pfizer,2,2
01/30/2021,51087,Henrico,Henrico,"Medical Practices",Moderna,2,15
01/26/2021,51103,Lancaster,"Three Rivers","Local Health Departments",Moderna,1,11
01/27/2021,51770,"Roanoke City",Roanoke,Hospitals,Pfizer,2,2
01/11/2021,"Not Reported","Not Reported","Not Reported",Hospitals,Pfizer,2,807
01/17/2021,51109,Louisa,"Blue Ridge","Other Community Health Providers",Pfizer,2,1
01/27/2021,51610,"Falls Church",Fairfax,"Medical Practices",Pfizer,1,1
01/11/2021,51157,Rappahannock,"Rappahannock Rapidan","Local Health Departments",Moderna,1,9
01/27/2021,51199,York,Peninsula,Pharmacies,Moderna,1,11
01/16/2021,51041,Chesterfield,Chesterfield,Hospitals,Moderna,1,3
01/11/2021,51103,Lancaster,"Three Rivers",Hospitals,Pfizer,1,1
02/03/2021,51750,Radford,"New River","Medical Practices",Moderna,1,1
02/08/2021,51193,Westmoreland,"Three Rivers","Local Health Departments",Pfizer,1,1
02/10/2021,51079,Greene,"Blue Ridge",Pharmacies,Moderna,1,26
02/03/2021,51059,Fairfax,Fairfax,Pharmacies,Moderna,2,2
12/26/2020,51013,Arlington,Arlington,"Medical Practices",Pfizer,1,1
01/18/2021,51125,Nelson,"Blue Ridge","Medical Practices",Pfizer,2,1
02/05/2021,51097,"King and Queen","Three Rivers","Federal LTCF Program",Pfizer,1,2
01/30/2021,51065,Fluvanna,"Blue Ridge","Other Community Health Providers",Pfizer,2,7
12/16/2020,"Out of State","Out of State","Out of State","Other Community Health Providers",Pfizer,1,7
01/27/2021,51053,Dinwiddie,Crater,"Other Community Health Providers",Moderna,1,1
01/15/2021,51079,Greene,"Blue Ridge","Other Community Health Providers",Moderna,1,1
01/11/2021,51089,Henry,"West Piedmont","Federal LTCF Program",Pfizer,1,63
01/28/2021,51175,Southampton,"Western Tidewater","Local Health Departments",Pfizer,1,1
02/04/2021,51083,Halifax,Southside,"Federal LTCF Program",Pfizer,2,2
01/15/2021,51103,Lancaster,"Three Rivers","Other Community Health Providers",Pfizer,1,2
12/30/2020,51181,Surry,Crater,Hospitals,Pfizer,1,1
02/09/2021,51049,Cumberland,Piedmont,"Other Community Health Providers",Pfizer,2,1
02/12/2021,51800,Suffolk,"Western Tidewater","Medical Practices",Moderna,2,2
02/13/2021,51187,Warren,"Lord Fairfax","Local Health Departments",Pfizer,2,1
01/23/2021,51149,"Prince George",Crater,"Medical Practices",Moderna,2,1
01/04/2021,51145,Powhatan,Chesterfield,"Federal LTCF Program",Pfizer,1,13
02/05/2021,51033,Caroline,Rappahannock,"Local Health Departments",Moderna,1,5
02/08/2021,51087,Henrico,Henrico,"Other Community Health Providers",Moderna,1,3
01/14/2021,51063,Floyd,"New River",Hospitals,Pfizer,2,1
01/28/2021,51520,Bristol,"Mount Rogers",Hospitals,Pfizer,2,6
01/22/2021,51125,Nelson,"Blue Ridge","Federal LTCF Program",Pfizer,1,2
02/11/2021,51570,"Colonial Heights",Chesterfield,Pharmacies,Moderna,1,11
02/11/2021,51013,Arlington,Arlington,"Other Community Health Providers",Moderna,2,5
02/17/2021,51137,Orange,"Rappahannock Rapidan",Pharmacies,Moderna,2,1
12/31/2020,51775,Salem,Alleghany,Hospitals,Moderna,1,9
01/29/2021,51143,Pittsylvania,Pittsylvania-Danville,"Medical Practices",Moderna,1,29
01/05/2021,51153,"Prince William","Prince William","Medical Practices",Pfizer,1,4
02/05/2021,51143,Pittsylvania,Pittsylvania-Danville,"Medical Practices",Moderna,2,2
01/30/2021,51683,"Manassas City","Prince William","Local Health Departments",Pfizer,1,15
01/29/2021,51550,Chesapeake,Chesapeake,"Federal LTCF Program",Pfizer,1,73
02/09/2021,51067,"Franklin County","West Piedmont","Local Health Departments",Pfizer,1,12
01/05/2021,51155,Pulaski,"New River","Local Health Departments",Moderna,1,27
01/08/2021,51187,Warren,"Lord Fairfax","Local Health Departments",Moderna,1,5
01/23/2021,51775,Salem,Alleghany,"Federal LTCF Program",Pfizer,1,29
01/13/2021,51037,Charlotte,Piedmont,Hospitals,Moderna,1,1
01/13/2021,51740,Portsmouth,Portsmouth,"Other Community Health Providers",Moderna,1,3
01/24/2021,51187,Warren,"Lord Fairfax",Hospitals,Pfizer,1,3
01/11/2021,51027,Buchanan,"Cumberland Plateau",Hospitals,Moderna,1,3
02/10/2021,51590,Danville,Pittsylvania-Danville,"Federal LTCF Program",Pfizer,2,4
02/01/2021,51037,Charlotte,Piedmont,"Local Health Departments",Moderna,1,15
01/13/2021,51550,Chesapeake,Chesapeake,"Medical Practices",Moderna,1,1
12/30/2020,51775,Salem,Alleghany,"Medical Practices",Moderna,1,2
01/18/2021,51750,Radford,"New River",Hospitals,Pfizer,2,4
